Date,SCHF
2024-12-31,17.867158889770508
2025-01-02,17.809213638305664
2025-01-03,17.925106048583984
2025-01-06,18.098949432373047
2025-01-07,18.060317993164062
2025-01-08,18.0506591796875
2025-01-10,17.770578384399414
2025-01-13,17.73194694519043
2025-01-14,17.818870544433594
2025-01-15,18.012025833129883
2025-01-16,18.06997299194336
2025-01-17,18.166555404663086
2025-01-21,18.504581451416016
2025-01-22,18.47560691833496
2025-01-23,18.63979148864746
2025-01-24,18.68808364868164
2025-01-27,18.69774055480957
2025-01-28,18.668766021728516
2025-01-29,18.668766021728516
2025-01-30,18.852266311645508
2025-01-31,18.659109115600586
2025-02-03,18.4562931060791
2025-02-04,18.678424835205078
2025-02-05,18.842609405517578
2025-02-06,18.939189910888672
2025-02-07,18.7846622467041
2025-02-10,18.871583938598633
2025-02-11,18.977819442749023
2025-02-12,19.01645278930664
2025-02-13,19.26755714416504
2025-02-14,19.27721405029297
2025-02-18,19.412425994873047
2025-02-19,19.238584518432617
2025-02-20,19.315847396850586
2025-02-21,19.18063735961914
2025-02-24,19.16132164001465
2025-02-25,19.306190490722656
2025-02-26,19.335163116455078
2025-02-27,19.103374481201172
2025-02-28,19.1130313873291
2025-03-03,19.26755714416504
2025-03-04,19.248241424560547
2025-03-05,19.6925048828125
2025-03-06,19.49934959411621
2025-03-07,19.68284797668457
2025-03-10,19.26755714416504
2025-03-11,19.19029426574707
2025-03-12,19.32550621032715
2025-03-13,19.16132164001465
2025-03-14,19.537979125976562
2025-03-17,19.76976776123047
2025-03-18,19.76011085510254
2025-03-19,19.808401107788086
2025-03-20,19.68284797668457
2025-03-21,19.634559631347656
2025-03-24,19.566953659057617
2025-03-25,19.6925048828125
2025-03-26,19.460716247558594
2025-03-27,19.480031967163086
2025-03-28,19.27721405029297
2025-03-31,19.103374481201172
2025-04-01,19.18063735961914
2025-04-02,19.238584518432617
2025-04-03,18.813634872436523
2025-04-04,17.62571144104004
2025-04-07,17.23939323425293
2025-04-08,17.1524715423584
2025-04-09,18.417659759521484
2025-04-10,18.060317993164062
2025-04-11,18.562528610229492
2025-04-14,18.755687713623047
2025-04-15,18.900556564331055
2025-04-16,18.852266311645508
2025-04-17,19.045425415039062
2025-04-21,18.96816062927246
2025-04-22,19.335163116455078
2025-04-23,19.393110275268555
2025-04-24,19.634559631347656
2025-04-25,19.6925048828125
2025-04-28,19.83737564086914
2025-04-29,19.885665893554688
2025-04-30,19.84703254699707
2025-05-01,19.779428482055664
2025-05-02,20.15608787536621
2025-05-05,20.194719314575195
2025-05-06,20.17540168762207
2025-05-07,20.10779571533203
2025-05-08,20.040191650390625
2025-05-09,20.14642906188965
2025-05-12,20.25266456604004
2025-05-13,20.271982192993164
2025-05-14,20.204378128051758
2025-05-15,20.416851043701172
2025-05-16,20.465139389038086
2025-05-19,20.62932586669922
2025-05-20,20.725902557373047
2025-05-21,20.600351333618164
2025-05-22,20.581035614013672
2025-05-23,20.65829849243164
2025-05-27,20.948036193847656
2025-05-28,20.74521827697754
2025-05-29,20.82248306274414
2025-05-30,20.832141876220703
2025-06-02,21.0832462310791
2025-06-03,20.938379287719727
2025-06-04,21.034957885742188
2025-06-05,21.04461669921875
2025-06-06,21.11222267150879
2025-06-09,21.12188148498535
2025-06-10,21.160511016845703
2025-06-11,21.15085220336914
2025-06-12,21.305377960205078
2025-06-13,21.05427360534668
2025-06-16,21.15085220336914
2025-06-17,20.870773315429688
2025-06-18,20.928720474243164
2025-06-20,20.7548770904541
2025-06-23,20.890087127685547
2025-06-24,21.170167922973633
2025-06-25,21.057395935058594
2025-06-26,21.29071807861328
2025-06-27,21.43654441833496
2025-06-30,21.48515510559082
2025-07-01,21.45598793029785
2025-07-02,21.533763885498047
2025-07-03,21.562929153442383
2025-07-07,21.300439834594727
2025-07-08,21.46571159362793
2025-07-09,21.601816177368164
2025-07-10,21.621259689331055
2025-07-11,21.42682456970215
2025-07-14,21.446266174316406
2025-07-15,21.23238754272461
2025-07-16,21.329607009887695
2025-07-17,21.37821388244629
2025-07-18,21.329607009887695
2025-07-21,21.46571159362793
2025-07-22,21.572650909423828
2025-07-23,22.058740615844727
2025-07-24,21.88374900817871
2025-07-25,21.864303588867188
2025-07-28,21.562929153442383
2025-07-29,21.52404022216797
2025-07-30,21.397659301757812
2025-07-31,21.183780670166016
2025-08-01,21.08656120300293
2025-08-04,21.407381057739258
2025-08-05,21.42682456970215
2025-08-06,21.582372665405273
2025-08-07,21.747644424438477
2025-08-08,21.854581832885742
2025-08-11,21.77680778503418
2025-08-12,22.019851684570312
2025-08-13,22.13651466369629
2025-08-14,22.097627639770508
2025-08-15,22.204566955566406
2025-08-18,22.15595817565918
2025-08-19,22.126792907714844
2025-08-20,22.185123443603516
2025-08-21,22.078182220458984
2025-08-22,22.42816734313965
2025-08-25,22.146236419677734
2025-08-26,22.146236419677734
2025-08-27,22.1170711517334
2025-08-28,22.204566955566406
2025-08-29,22.078182220458984
2025-09-02,21.9031925201416
2025-09-03,21.94207763671875
2025-09-04,22.08790397644043
2025-09-05,22.185123443603516
2025-09-08,22.399003982543945
2025-09-09,22.330949783325195
2025-09-10,22.34067153930664
2025-09-11,22.603160858154297
2025-09-12,22.50594139099121
2025-09-15,22.690656661987305
2025-09-16,22.65176773071289
2025-09-17,22.55455207824707
2025-09-18,22.642047882080078
2025-09-19,22.564271926879883
2025-09-22,22.66149139404297
2025-09-23,22.612882614135742
2025-09-24,22.457334518432617
2025-09-25,22.30178451538086
2025-09-26,22.44761085510254
2025-09-29,22.544830322265625
2025-09-30,22.632326126098633
2025-10-01,22.817039489746094
2025-10-02,22.8753719329834
2025-10-03,23.069805145263672
2025-10-06,23.128137588500977
2025-10-07,22.9045352935791
2025-10-08,23.001752853393555
2025-10-09,22.80731773376465
2025-10-10,22.379560470581055
2025-10-13,22.603160858154297
2025-10-14,22.68093490600586
2025-10-15,22.84620475769043
2025-10-16,22.95314598083496
2025-10-17,22.982309341430664
2025-10-20,23.196189880371094
2025-10-21,22.982309341430664
2025-10-22,23.001752853393555
2025-10-23,23.108694076538086
2025-10-24,23.18646812438965
2025-10-27,23.361459732055664
2025-10-28,23.361459732055664
2025-10-29,23.24479866027832
2025-10-30,23.13785743713379
2025-10-31,23.09897232055664
2025-11-03,23.167024612426758
2025-11-04,22.8753719329834
2025-11-05,23.030920028686523
2025-11-06,22.923978805541992
2025-11-07,23.001752853393555
2025-11-10,23.273963928222656
2025-11-11,23.419790267944336
2025-11-12,23.58506202697754
2025-11-13,23.303129196166992
2025-11-14,23.26424217224121
2025-11-17,22.962867736816406
2025-11-18,22.71982192993164
2025-11-19,22.65176773071289
2025-11-20,22.32122802734375
2025-11-21,22.66149139404297
2025-11-24,22.729541778564453
2025-11-25,22.97258758544922
2025-11-26,23.235076904296875
2025-11-28,23.332294464111328
2025-12-01,23.196189880371094
2025-12-02,23.2836856842041
2025-12-03,23.419790267944336
2025-12-04,23.478120803833008
2025-12-05,23.517009735107422
2025-12-08,23.448957443237305
2025-12-09,23.42951202392578
2025-12-10,23.692001342773438
2025-12-11,23.809999465942383
2025-12-12,23.65999984741211
2025-12-15,23.809999465942383
2025-12-16,23.670000076293945
2025-12-17,23.510000228881836
2025-12-18,23.700000762939453
2025-12-19,23.829999923706055
2025-12-22,23.920000076293945
2025-12-23,24.09000015258789
2025-12-24,24.139999389648438
2025-12-26,24.209999084472656
2025-12-29,24.170000076293945
2025-12-30,24.200000762939453
2025-12-31,24.040000915527344
2026-01-02,24.360000610351562
2026-01-05,24.6299991607666
2026-01-06,24.729999542236328
2026-01-07,24.6200008392334
2026-01-08,24.6299991607666
2026-01-09,24.860000610351562
2026-01-12,25.020000457763672
2026-01-13,24.8700008392334
2026-01-14,25.010000228881836
2026-01-15,25.049999237060547
2026-01-16,25.100000381469727
2026-01-20,24.770000457763672
2026-01-21,25.059999465942383
2026-01-22,25.149999618530273
2026-01-23,25.299999237060547
2026-01-26,25.43000030517578
2026-01-27,25.84000015258789
2026-01-28,25.670000076293945
2026-01-29,25.799999237060547
2026-01-30,25.440000534057617
2026-02-02,25.610000610351562
2026-02-03,25.670000076293945
2026-02-04,25.719999313354492
2026-02-05,25.389999389648438
2026-02-06,25.969999313354492
2026-02-09,26.350000381469727
2026-02-10,26.420000076293945
2026-02-11,26.6200008392334
2026-02-12,26.399999618530273
2026-02-13,26.489999771118164
2026-02-17,26.43000030517578
2026-02-18,26.520000457763672
2026-02-19,26.510000228881836
2026-02-20,26.780000686645508
2026-02-23,26.649999618530273
2026-02-24,26.780000686645508
2026-02-25,27.079999923706055
2026-02-26,27.06999969482422
2026-02-27,27.030000686645508
2026-03-02,26.579999923706055
2026-03-03,25.639999389648438
2026-03-04,25.950000762939453
2026-03-05,25.329999923706055
2026-03-06,25.139999389648438
2026-03-09,25.3700008392334
2026-03-10,25.399999618530273
2026-03-11,25.3799991607666
2026-03-12,24.8799991607666
2026-03-13,24.6200008392334
2026-03-16,25.139999389648438
2026-03-17,25.209999084472656
2026-03-18,24.809999465942383
2026-03-19,24.780000686645508
2026-03-20,23.979999542236328
2026-03-23,24.6299991607666
2026-03-24,24.420000076293945
2026-03-25,24.75
2026-03-26,24.15999984741211
2026-03-27,23.989999771118164
2026-03-30,23.969999313354492
2026-03-31,24.75
2026-04-01,25.139999389648438
2026-04-02,24.979999542236328
2026-04-06,25.139999389648438
2026-04-07,25.139999389648438
2026-04-08,26.18000030517578
2026-04-09,26.110000610351562
2026-04-10,26.149999618530273
2026-04-13,26.31999969482422
2026-04-14,26.610000610351562
2026-04-15,26.5
2026-04-16,26.510000228881836
2026-04-17,26.8799991607666
