Date,XLE
2025-01-02,41.65728759765625
2025-01-03,42.046653747558594
2025-01-06,41.8543701171875
2025-01-07,42.27257537841797
2025-01-08,42.31584167480469
2025-01-10,42.488887786865234
2025-01-13,43.382991790771484
2025-01-14,43.84926223754883
2025-01-15,44.49821472167969
2025-01-16,44.82027816772461
2025-01-17,45.1663818359375
2025-01-21,44.93564987182617
2025-01-22,44.11845779418945
2025-01-23,44.32034683227539
2025-01-24,43.89252853393555
2025-01-27,43.43586730957031
2025-01-28,43.022464752197266
2025-01-29,43.11860656738281
2025-01-30,43.33972930908203
2025-01-31,42.12836456298828
2025-02-03,42.39274978637695
2025-02-04,43.28204345703125
2025-02-05,43.373382568359375
2025-02-06,42.57542037963867
2025-02-07,42.57061004638672
2025-02-10,43.50797653198242
2025-02-11,43.858882904052734
2025-02-12,42.80134582519531
2025-02-13,43.123409271240234
2025-02-14,43.29646682739258
2025-02-18,43.887725830078125
2025-02-19,44.23382568359375
2025-02-20,44.63761520385742
2025-02-21,43.709861755371094
2025-02-24,43.71947479248047
2025-02-25,43.08976364135742
2025-02-26,42.844608306884766
2025-02-27,43.07534408569336
2025-02-28,43.74351501464844
2025-03-03,42.21488952636719
2025-03-04,41.806297302246094
2025-03-05,41.1958122253418
2025-03-06,41.320796966552734
2025-03-07,42.027427673339844
2025-03-10,42.33987808227539
2025-03-11,42.003387451171875
2025-03-12,42.19566345214844
2025-03-13,41.907249450683594
2025-03-14,43.1474494934082
2025-03-17,43.834842681884766
2025-03-18,43.90694808959961
2025-03-19,44.62319564819336
2025-03-20,44.786624908447266
2025-03-21,44.47416687011719
2025-03-24,44.98090744018555
2025-03-25,45.165000915527344
2025-03-26,45.43143844604492
2025-03-27,44.9906005859375
2025-03-28,44.77743911743164
2025-03-31,45.27157211303711
2025-04-01,45.53801727294922
2025-04-02,45.60100173950195
2025-04-03,42.020931243896484
2025-04-04,38.15504837036133
2025-04-07,37.907981872558594
2025-04-08,37.03113555908203
2025-04-09,39.8990592956543
2025-04-10,37.29273223876953
2025-04-11,38.218021392822266
2025-04-14,38.35367202758789
2025-04-15,38.29553985595703
2025-04-16,38.61042785644531
2025-04-17,39.48243713378906
2025-04-21,38.4505615234375
2025-04-22,39.42914581298828
2025-04-23,39.35647964477539
2025-04-24,39.98625946044922
2025-04-25,39.91358947753906
2025-04-28,40.19457244873047
2025-04-29,40.078304290771484
2025-04-30,38.99798583984375
2025-05-01,39.1433219909668
2025-05-02,39.714969635009766
2025-05-05,38.99798583984375
2025-05-06,39.00767135620117
2025-05-07,39.02220916748047
2025-05-08,39.53572082519531
2025-05-09,39.93296813964844
2025-05-12,40.97453308105469
2025-05-13,41.55101776123047
2025-05-14,41.299110412597656
2025-05-15,41.473514556884766
2025-05-16,41.4105339050293
2025-05-19,40.872802734375
2025-05-20,40.49492263793945
2025-05-21,39.74888229370117
2025-05-22,39.59385681152344
2025-05-23,39.71981430053711
2025-05-27,40.06377029418945
2025-05-28,39.55509948730469
2025-05-29,39.85061264038086
2025-05-30,39.49696731567383
2025-06-02,40.01532745361328
2025-06-03,40.49008560180664
2025-06-04,39.70043182373047
2025-06-05,39.66168212890625
2025-06-06,40.4077262878418
2025-06-09,40.48523712158203
2025-06-10,41.20706558227539
2025-06-11,41.80293273925781
2025-06-12,41.94826889038086
2025-06-13,42.679779052734375
2025-06-16,42.5538215637207
2025-06-17,42.95107650756836
2025-06-18,42.67009353637695
2025-06-20,43.106101989746094
2025-06-23,42.016014099121094
2025-06-24,41.46902084350586
2025-06-25,41.2883186340332
2025-06-26,41.87926483154297
2025-06-27,41.65949249267578
2025-06-30,41.4201774597168
2025-07-01,41.737632751464844
2025-07-02,42.45556640625
2025-07-03,42.50440216064453
2025-07-07,42.094154357910156
2025-07-08,43.22721862792969
2025-07-09,43.00743865966797
2025-07-10,43.33466339111328
2025-07-11,43.53001403808594
2025-07-14,43.051395416259766
2025-07-15,42.43114471435547
2025-07-16,42.064849853515625
2025-07-17,42.323699951171875
2025-07-18,41.98183059692383
2025-07-21,41.54716110229492
2025-07-22,41.74251937866211
2025-07-23,42.39695739746094
2025-07-24,42.69976043701172
2025-07-25,42.53858947753906
2025-07-28,43.0220947265625
2025-07-29,43.442108154296875
2025-07-30,42.82185363769531
2025-07-31,42.59231185913086
2025-08-01,41.801124572753906
2025-08-04,41.70833206176758
2025-08-05,41.762054443359375
2025-08-06,41.376224517822266
2025-08-07,41.21506118774414
2025-08-08,41.47878646850586
2025-08-11,41.14668655395508
2025-08-12,41.346923828125
2025-08-13,41.82554244995117
2025-08-14,41.78647232055664
2025-08-15,41.78647232055664
2025-08-18,41.53739547729492
2025-08-19,41.55204772949219
2025-08-20,41.898799896240234
2025-08-21,42.186946868896484
2025-08-22,43.046512603759766
2025-08-25,43.158843994140625
2025-08-26,43.09046936035156
2025-08-27,43.573970794677734
2025-08-28,43.90607833862305
2025-08-29,44.145389556884766
2025-09-02,44.20887756347656
2025-09-03,43.21744918823242
2025-09-04,43.50559997558594
2025-09-05,42.66557312011719
2025-09-08,42.56789779663086
2025-09-09,42.77301788330078
2025-09-10,43.52024841308594
2025-09-11,43.53001403808594
2025-09-12,43.27117156982422
2025-09-15,43.124656677246094
2025-09-16,43.847469329833984
2025-09-17,43.95003128051758
2025-09-18,43.81328201293945
2025-09-19,43.23210144042969
2025-09-22,43.182350158691406
2025-09-23,43.926109313964844
2025-09-24,44.497474670410156
2025-09-25,44.896446228027344
2025-09-26,45.3101921081543
2025-09-29,44.47777557373047
2025-09-30,44.00491714477539
2025-10-01,44.00491714477539
2025-10-02,43.561622619628906
2025-10-03,43.79312515258789
2025-10-06,44.00984573364258
2025-10-07,44.078800201416016
2025-10-08,43.82267761230469
2025-10-09,43.226680755615234
2025-10-10,41.975589752197266
2025-10-13,42.54695129394531
2025-10-14,42.542030334472656
2025-10-15,42.51740264892578
2025-10-16,42.00514221191406
2025-10-17,42.349937438964844
2025-10-20,42.798160552978516
2025-10-21,42.699649810791016
2025-10-22,43.24638366699219
2025-10-23,43.82267761230469
2025-10-24,43.37937545776367
2025-10-27,43.482810974121094
2025-10-28,43.0296630859375
2025-10-29,43.349822998046875
2025-10-30,43.093692779541016
2025-10-31,43.40892791748047
2025-11-03,43.41385269165039
2025-11-04,42.945926666259766
2025-11-05,43.0592155456543
2025-11-06,43.477882385253906
2025-11-07,44.103431701660156
2025-11-10,44.502403259277344
2025-11-11,45.0836181640625
2025-11-12,44.453147888183594
2025-11-13,44.566436767578125
2025-11-14,45.32497024536133
2025-11-17,44.497474670410156
2025-11-18,44.852115631103516
2025-11-19,44.27090072631836
2025-11-20,43.76849365234375
2025-11-21,44.0443229675293
2025-11-24,43.92118453979492
2025-11-25,43.645355224609375
2025-11-26,43.975364685058594
2025-11-28,44.551658630371094
2025-12-01,44.98017883300781
2025-12-02,44.398963928222656
2025-12-03,45.23138427734375
2025-12-04,45.42348098754883
2025-12-05,45.23630905151367
2025-12-08,44.743751525878906
2025-12-09,45.01958465576172
2025-12-10,45.49243927001953
2025-12-11,45.27571487426758
2025-12-12,44.83241271972656
2025-12-15,44.51717758178711
2025-12-16,43.15772247314453
2025-12-17,44.11328125
2025-12-18,43.47296142578125
2025-12-19,43.47296142578125
2025-12-22,43.92301940917969
2025-12-23,44.21113586425781
2025-12-24,44.08198165893555
2025-12-26,43.9130859375
2025-12-29,44.33035659790039
2025-12-30,44.66815185546875
2025-12-31,44.41977310180664
2026-01-02,45.35367202758789
2026-01-05,46.58562088012695
2026-01-06,45.34373474121094
2026-01-07,44.8370475769043
2026-01-08,46.24782943725586
2026-01-09,46.36705017089844
2026-01-12,46.03919219970703
2026-01-13,46.694908142089844
2026-01-14,47.74802780151367
2026-01-15,47.30094909667969
2026-01-16,47.380428314208984
2026-01-20,47.291011810302734
2026-01-21,48.43354797363281
2026-01-22,48.59251022338867
2026-01-23,48.87069320678711
2026-01-26,48.90049743652344
2026-01-27,49.34757614135742
2026-01-28,49.7251091003418
2026-01-29,50.18212127685547
2026-01-30,50.7186164855957
2026-02-02,49.7251091003418
2026-02-03,51.334590911865234
2026-02-04,52.487064361572266
2026-02-05,51.871089935302734
2026-02-06,52.90433883666992
2026-02-09,53.291805267333984
2026-02-10,53.23219680786133
2026-02-11,54.62310791015625
2026-02-12,53.629600524902344
2026-02-13,53.997196197509766
2026-02-17,53.401092529296875
2026-02-18,54.42440414428711
2026-02-19,54.82181167602539
2026-02-20,54.52375793457031
2026-02-23,54.79200744628906
2026-02-24,54.74232864379883
2026-02-25,54.51382064819336
2026-02-26,54.69265365600586
2026-02-27,55.557003021240234
2026-03-02,56.66973876953125
2026-03-03,56.15311050415039
2026-03-04,55.825252532958984
2026-03-05,56.11336898803711
2026-03-06,56.20278549194336
2026-03-09,55.954410552978516
2026-03-10,55.23908233642578
2026-03-11,56.61012649536133
2026-03-12,57.13668441772461
2026-03-13,57.3254508972168
2026-03-16,57.52415466308594
2026-03-17,58.130191802978516
2026-03-18,58.05071258544922
2026-03-19,58.97467803955078
2026-03-20,58.92500305175781
2026-03-23,59.630001068115234
2026-03-24,60.84000015258789
2026-03-25,60.56999969482422
2026-03-26,61.52000045776367
2026-03-27,62.560001373291016
2026-03-30,61.959999084472656
2026-03-31,61.2599983215332
2026-04-01,58.970001220703125
2026-04-02,59.25
2026-04-06,59.68000030517578
2026-04-07,60.15999984741211
2026-04-08,58.04999923706055
2026-04-09,57.33000183105469
2026-04-10,56.939998626708984
2026-04-13,57.11000061035156
2026-04-14,55.95000076293945
2026-04-15,55.7599983215332
2026-04-16,56.58000183105469
2026-04-17,55.02000045776367
