Date,EFA
2025-01-02,72.74903869628906
2025-01-03,73.0676498413086
2025-01-06,73.7627944946289
2025-01-07,73.7048568725586
2025-01-08,73.58900451660156
2025-01-10,72.46904754638672
2025-01-13,72.26629638671875
2025-01-14,72.5269775390625
2025-01-15,73.45384216308594
2025-01-16,73.83038330078125
2025-01-17,74.12967681884766
2025-01-21,75.62617492675781
2025-01-22,75.452392578125
2025-01-23,76.07029724121094
2025-01-24,76.49510955810547
2025-01-27,76.49510955810547
2025-01-28,76.3985595703125
2025-01-29,76.38890838623047
2025-01-30,77.22886657714844
2025-01-31,76.5047607421875
2025-02-03,75.60685729980469
2025-02-04,76.48545837402344
2025-02-05,77.22886657714844
2025-02-06,77.59575653076172
2025-02-07,76.86199188232422
2025-02-10,77.38335418701172
2025-02-11,77.75023651123047
2025-02-12,78.03987884521484
2025-02-13,78.98604583740234
2025-02-14,79.1019058227539
2025-02-18,79.6715316772461
2025-02-19,78.85087585449219
2025-02-20,79.21776580810547
2025-02-21,78.7253646850586
2025-02-24,78.67709350585938
2025-02-25,79.39155578613281
2025-02-26,79.49774932861328
2025-02-27,78.59986114501953
2025-02-28,78.76399230957031
2025-03-03,79.63292694091797
2025-03-04,79.61360931396484
2025-03-05,81.51561737060547
2025-03-06,80.6756362915039
2025-03-07,81.51561737060547
2025-03-10,79.59430694580078
2025-03-11,79.32396697998047
2025-03-12,79.89360046386719
2025-03-13,79.36258697509766
2025-03-14,80.8204574584961
2025-03-17,81.72801208496094
2025-03-18,81.7183609008789
2025-03-19,81.95973205566406
2025-03-20,81.27423858642578
2025-03-21,80.7721939086914
2025-03-24,80.76253509521484
2025-03-25,81.20665740966797
2025-03-26,80.15428161621094
2025-03-27,80.32806396484375
2025-03-28,79.61360931396484
2025-03-31,78.9088134765625
2025-04-01,79.02466583251953
2025-04-02,79.2081069946289
2025-04-03,77.5474853515625
2025-04-04,72.430419921875
2025-04-07,70.68290710449219
2025-04-08,70.44153594970703
2025-04-09,75.87718963623047
2025-04-10,74.38069915771484
2025-04-11,76.24408721923828
2025-04-14,77.06474304199219
2025-04-15,77.7598876953125
2025-04-16,77.46058654785156
2025-04-17,78.3005599975586
2025-04-21,77.87574768066406
2025-04-22,79.48810577392578
2025-04-23,79.80671691894531
2025-04-24,80.86874389648438
2025-04-25,81.21631622314453
2025-04-28,81.7569808959961
2025-04-29,81.92111206054688
2025-04-30,81.8245620727539
2025-05-01,81.56388854980469
2025-05-02,83.12796783447266
2025-05-05,83.27278900146484
2025-05-06,83.16658782958984
2025-05-07,82.88658905029297
2025-05-08,82.59695434570312
2025-05-09,83.00244903564453
2025-05-12,83.4272689819336
2025-05-13,83.53346252441406
2025-05-14,83.12796783447266
2025-05-15,84.03551483154297
2025-05-16,84.22860717773438
2025-05-19,85.02996063232422
2025-05-20,85.43546295166016
2025-05-21,84.93341064453125
2025-05-22,84.88513946533203
2025-05-23,85.0009994506836
2025-05-27,86.23681640625
2025-05-28,85.24237060546875
2025-05-29,85.61890411376953
2025-05-30,85.74441528320312
2025-06-02,86.66162872314453
2025-06-03,86.0051040649414
2025-06-04,86.39129638671875
2025-06-05,86.33336639404297
2025-06-06,86.6423110961914
2025-06-09,86.6326675415039
2025-06-10,86.74851989746094
2025-06-11,86.60369873046875
2025-06-12,87.26988220214844
2025-06-13,86.1499252319336
2025-06-16,86.47306823730469
2025-06-17,85.41229248046875
2025-06-18,85.55962371826172
2025-06-20,84.79350280761719
2025-06-23,85.43193817138672
2025-06-24,86.47306823730469
2025-06-25,86.0016098022461
2025-06-26,86.96417236328125
2025-06-27,87.74993133544922
2025-06-30,87.79904174804688
2025-07-01,87.6517105102539
2025-07-02,87.9070816040039
2025-07-03,87.92672729492188
2025-07-07,86.97399139404297
2025-07-08,87.61241912841797
2025-07-09,88.27050018310547
2025-07-10,88.21156311035156
2025-07-11,87.36686706542969
2025-07-14,87.36686706542969
2025-07-15,86.45342254638672
2025-07-16,86.80701446533203
2025-07-17,87.03292083740234
2025-07-18,86.7873764038086
2025-07-21,87.24900817871094
2025-07-22,87.73028564453125
2025-07-23,89.91077423095703
2025-07-24,89.24288177490234
2025-07-25,89.13483428955078
2025-07-28,87.70082092285156
2025-07-29,87.5240249633789
2025-07-30,86.89541625976562
2025-07-31,85.96231842041016
2025-08-01,85.73641967773438
2025-08-04,86.87577056884766
2025-08-05,86.86595153808594
2025-08-06,87.43562316894531
2025-08-07,88.22138977050781
2025-08-08,88.76160430908203
2025-08-11,88.38835906982422
2025-08-12,89.46878051757812
2025-08-13,90.00899505615234
2025-08-14,90.0188217163086
2025-08-15,90.54920959472656
2025-08-18,90.45098114013672
2025-08-19,90.46080780029297
2025-08-20,90.7849349975586
2025-08-21,90.21525573730469
2025-08-22,91.5707015991211
2025-08-25,90.36258697509766
2025-08-26,90.26437377929688
2025-08-27,90.04828643798828
2025-08-28,90.38223266601562
2025-08-29,89.85184478759766
2025-09-02,88.96786499023438
2025-09-03,89.1053695678711
2025-09-04,89.75362396240234
2025-09-05,90.15632629394531
2025-09-08,91.05995178222656
2025-09-09,90.7554702758789
2025-09-10,90.73582458496094
2025-09-11,91.6983871459961
2025-09-12,91.33496856689453
2025-09-15,91.94393157958984
2025-09-16,91.68856048583984
2025-09-17,91.34478759765625
2025-09-18,91.6983871459961
2025-09-19,91.34478759765625
2025-09-22,91.63945770263672
2025-09-23,91.46265411376953
2025-09-24,90.93226623535156
2025-09-25,90.28401184082031
2025-09-26,90.98137664794922
2025-09-29,91.33496856689453
2025-09-30,91.70820617675781
2025-10-01,92.4645004272461
2025-10-02,92.61183166503906
2025-10-03,93.38777160644531
2025-10-06,93.6038589477539
2025-10-07,92.78862762451172
2025-10-08,93.06364440917969
2025-10-09,92.29753112792969
2025-10-10,90.59831237792969
2025-10-13,91.32514953613281
2025-10-14,91.7376708984375
2025-10-15,92.1796646118164
2025-10-16,92.66093444824219
2025-10-17,92.82791900634766
2025-10-20,93.59403228759766
2025-10-21,92.90648651123047
2025-10-22,92.76898193359375
2025-10-23,93.2011489868164
2025-10-24,93.34848022460938
2025-10-27,93.99673461914062
2025-10-28,93.95745086669922
2025-10-29,93.42706298828125
2025-10-30,93.01453399658203
2025-10-31,92.80827331542969
2025-11-03,92.8475570678711
2025-11-04,91.89482116699219
2025-11-05,92.48414611816406
2025-11-06,92.27787780761719
2025-11-07,92.62165832519531
2025-11-10,93.59403228759766
2025-11-11,94.28157043457031
2025-11-12,94.8414306640625
2025-11-13,93.82975769042969
2025-11-14,93.56456756591797
2025-11-17,92.34663391113281
2025-11-18,91.14835357666016
2025-11-19,90.87332916259766
2025-11-20,89.6161117553711
2025-11-21,91.00102233886719
2025-11-24,91.07959747314453
2025-11-25,92.16983795166016
2025-11-26,93.18151092529297
2025-11-28,93.49581909179688
2025-12-01,93.0341796875
2025-12-02,93.34848022460938
2025-12-03,93.84941101074219
2025-12-04,94.10477447509766
2025-12-05,94.10477447509766
2025-12-08,93.81011962890625
2025-12-09,93.68242645263672
2025-12-10,94.72357177734375
2025-12-11,95.2834243774414
2025-12-12,94.78250122070312
2025-12-15,95.36199188232422
2025-12-16,94.91999816894531
2025-12-17,94.1500015258789
2025-12-18,94.81999969482422
2025-12-19,95.45999908447266
2025-12-22,95.69999694824219
2025-12-23,96.29000091552734
2025-12-24,96.41000366210938
2025-12-26,96.56999969482422
2025-12-29,96.27999877929688
2025-12-30,96.44000244140625
2025-12-31,96.02999877929688
2026-01-02,97.04000091552734
2026-01-05,98.1500015258789
2026-01-06,98.30000305175781
2026-01-07,97.93000030517578
2026-01-08,97.94000244140625
2026-01-09,98.80999755859375
2026-01-12,99.41000366210938
2026-01-13,98.83999633789062
2026-01-14,99.30000305175781
2026-01-15,99.26000213623047
2026-01-16,99.52999877929688
2026-01-20,98.0199966430664
2026-01-21,99.02999877929688
2026-01-22,99.41999816894531
2026-01-23,99.97000122070312
2026-01-26,100.47000122070312
2026-01-27,102.08999633789062
2026-01-28,101.01000213623047
2026-01-29,101.69000244140625
2026-01-30,100.73999786376953
2026-02-02,101.4000015258789
2026-02-03,101.44999694824219
2026-02-04,101.77999877929688
2026-02-05,100.33000183105469
2026-02-06,102.61000061035156
2026-02-09,103.98999786376953
2026-02-10,104.23999786376953
2026-02-11,104.94000244140625
2026-02-12,104.1500015258789
2026-02-13,104.23999786376953
2026-02-17,104.22000122070312
2026-02-18,104.33999633789062
2026-02-19,104.05000305175781
2026-02-20,104.9000015258789
2026-02-23,104.47000122070312
2026-02-24,104.66000366210938
2026-02-25,105.66000366210938
2026-02-26,105.56999969482422
2026-02-27,105.37999725341797
2026-03-02,103.30000305175781
2026-03-03,100.08999633789062
2026-03-04,101.37999725341797
2026-03-05,99.16000366210938
2026-03-06,98.27999877929688
2026-03-09,98.98999786376953
2026-03-10,99.22000122070312
2026-03-11,99.01000213623047
2026-03-12,97.45999908447266
2026-03-13,96.30000305175781
2026-03-16,98.0999984741211
2026-03-17,98.37000274658203
2026-03-18,96.69000244140625
2026-03-19,96.5199966430664
2026-03-20,93.58999633789062
2026-03-23,95.83999633789062
2026-03-24,95.2699966430664
2026-03-25,96.66000366210938
2026-03-26,94.66000366210938
2026-03-27,93.80000305175781
2026-03-30,94.06999969482422
2026-03-31,97.12999725341797
2026-04-01,98.61000061035156
2026-04-02,98.0
2026-04-06,98.48999786376953
2026-04-07,98.3499984741211
2026-04-08,102.19000244140625
2026-04-09,101.94999694824219
2026-04-10,102.18000030517578
2026-04-13,102.80999755859375
2026-04-14,103.63999938964844
2026-04-15,103.30999755859375
2026-04-16,103.01000213623047
2026-04-17,104.31999969482422
