Date,DIA
2025-01-15,423.81689453125
2025-01-16,423.150146484375
2025-01-17,426.4086608886719
2025-01-21,431.68585205078125
2025-01-22,432.84326171875
2025-01-23,436.8648376464844
2025-01-24,435.6289367675781
2025-01-27,438.571533203125
2025-01-28,439.8369445800781
2025-01-29,438.6304626464844
2025-01-30,440.2391052246094
2025-01-31,436.8746337890625
2025-02-03,435.776123046875
2025-02-04,437.0119934082031
2025-02-05,440.0919189453125
2025-02-06,438.80694580078125
2025-02-07,434.6480712890625
2025-02-10,436.27630615234375
2025-02-11,437.58087158203125
2025-02-12,435.1483459472656
2025-02-13,438.7088928222656
2025-02-14,437.26708984375
2025-02-18,437.39459228515625
2025-02-19,438.13018798828125
2025-02-20,433.9320068359375
2025-02-21,426.4848937988281
2025-02-24,426.8581848144531
2025-02-25,428.429931640625
2025-02-26,426.6715087890625
2025-02-27,424.71661376953125
2025-02-28,430.6303405761719
2025-03-03,424.46124267578125
2025-03-04,418.05633544921875
2025-03-05,422.8698425292969
2025-03-06,418.38055419921875
2025-03-07,420.6988830566406
2025-03-10,412.083740234375
2025-03-11,407.41754150390625
2025-03-12,406.64154052734375
2025-03-13,401.5628356933594
2025-03-14,408.0266418457031
2025-03-17,411.8086242675781
2025-03-18,409.1759338378906
2025-03-19,412.9972839355469
2025-03-20,412.7026062011719
2025-03-21,412.9988098144531
2025-03-24,418.7761535644531
2025-03-25,419.1009521484375
2025-03-26,417.5360412597656
2025-03-27,416.26641845703125
2025-03-28,409.0618896484375
2025-03-31,413.2547302246094
2025-04-01,412.96923828125
2025-04-02,415.370849609375
2025-04-03,398.8260498046875
2025-04-04,377.1731872558594
2025-04-07,373.58074951171875
2025-04-08,370.53948974609375
2025-04-09,399.6724853515625
2025-04-10,389.4365539550781
2025-04-11,395.5682373046875
2025-04-14,399.0228271484375
2025-04-15,397.3398742675781
2025-04-16,390.50933837890625
2025-04-17,385.3760681152344
2025-04-21,375.7850036621094
2025-04-22,385.87823486328125
2025-04-23,389.85650634765625
2025-04-24,394.8489990234375
2025-04-25,394.8883361816406
2025-04-28,396.1192626953125
2025-04-29,399.0142517089844
2025-04-30,400.12701416015625
2025-05-01,401.1905212402344
2025-05-02,406.7246398925781
2025-05-05,405.9565124511719
2025-05-06,401.9979553222656
2025-05-07,404.76495361328125
2025-05-08,407.55169677734375
2025-05-09,406.114013671875
2025-05-12,417.743408203125
2025-05-13,415.0650634765625
2025-05-14,414.1197509765625
2025-05-15,417.00494384765625
2025-05-16,420.34765625
2025-05-19,421.8159484863281
2025-05-20,420.76153564453125
2025-05-21,412.66107177734375
2025-05-22,412.7301025390625
2025-05-23,410.2762756347656
2025-05-27,417.6868591308594
2025-05-28,415.2922058105469
2025-05-29,416.3170471191406
2025-05-30,416.70147705078125
2025-06-02,417.5489501953125
2025-06-03,419.8154602050781
2025-06-04,418.7610168457031
2025-06-05,417.8051452636719
2025-06-06,422.1510314941406
2025-06-09,422.13128662109375
2025-06-10,423.3631896972656
2025-06-11,423.35333251953125
2025-06-12,424.2303161621094
2025-06-13,416.6620178222656
2025-06-16,420.08160400390625
2025-06-17,416.9576721191406
2025-06-18,416.69158935546875
2025-06-20,416.8091735839844
2025-06-23,420.72271728515625
2025-06-24,425.733154296875
2025-06-25,424.8140563964844
2025-06-26,428.83636474609375
2025-06-27,432.8586120605469
2025-06-30,435.4774169921875
2025-07-01,439.6677551269531
2025-07-02,439.4897766113281
2025-07-03,442.830078125
2025-07-07,438.78814697265625
2025-07-08,437.1871337890625
2025-07-09,439.3020324707031
2025-07-10,441.2587890625
2025-07-11,438.3631896972656
2025-07-14,439.3613586425781
2025-07-15,434.9833068847656
2025-07-16,437.16729736328125
2025-07-17,439.9937438964844
2025-07-18,438.2349548339844
2025-07-21,438.4129333496094
2025-07-22,439.9157409667969
2025-07-23,445.106201171875
2025-07-24,442.04132080078125
2025-07-25,443.92962646484375
2025-07-28,443.25738525390625
2025-07-29,441.4184875488281
2025-07-30,439.71795654296875
2025-07-31,436.3268737792969
2025-08-01,430.78045654296875
2025-08-04,436.8013916015625
2025-08-05,436.1390380859375
2025-08-06,436.9595642089844
2025-08-07,434.735107421875
2025-08-08,436.9101867675781
2025-08-11,435.0218200683594
2025-08-12,439.6388854980469
2025-08-13,444.3251647949219
2025-08-14,444.0680847167969
2025-08-15,444.697265625
2025-08-18,444.222412109375
2025-08-19,444.4598388671875
2025-08-20,444.5290222167969
2025-08-21,443.13427734375
2025-08-22,451.7308349609375
2025-08-25,448.1992492675781
2025-08-26,449.6038818359375
2025-08-27,451.12738037109375
2025-08-28,451.8792419433594
2025-08-29,451.1867370605469
2025-09-02,448.73333740234375
2025-09-03,448.3871765136719
2025-09-04,452.1363830566406
2025-09-05,450.0985412597656
2025-09-08,451.2955322265625
2025-09-09,453.0860900878906
2025-09-10,451.0284118652344
2025-09-11,456.9540710449219
2025-09-12,454.3819885253906
2025-09-15,455.1239929199219
2025-09-16,453.84783935546875
2025-09-17,456.3011779785156
2025-09-18,457.65643310546875
2025-09-19,459.271484375
2025-09-22,459.9957580566406
2025-09-23,459.2020568847656
2025-09-24,457.3666687011719
2025-09-25,455.78936767578125
2025-09-26,458.61676025390625
2025-09-29,459.3707275390625
2025-09-30,460.0651550292969
2025-10-01,460.5810852050781
2025-10-02,461.42431640625
2025-10-03,463.80535888671875
2025-10-06,463.1406555175781
2025-10-07,462.2774963378906
2025-10-08,462.376708984375
2025-10-09,459.82708740234375
2025-10-10,451.26544189453125
2025-10-13,457.0293884277344
2025-10-14,459.0433349609375
2025-10-15,459.0433349609375
2025-10-16,455.9183044433594
2025-10-17,458.2752685546875
2025-10-20,463.4754943847656
2025-10-21,465.65887451171875
2025-10-22,462.24493408203125
2025-10-23,463.74346923828125
2025-10-24,468.6260986328125
2025-10-27,471.7422790527344
2025-10-28,473.5285949707031
2025-10-29,472.7545471191406
2025-10-30,471.4048767089844
2025-10-31,472.0599060058594
2025-11-03,469.8765563964844
2025-11-04,467.3260803222656
2025-11-05,469.5192565917969
2025-11-06,465.7183837890625
2025-11-07,466.2939453125
2025-11-10,470.22393798828125
2025-11-11,475.7715148925781
2025-11-12,479.0960998535156
2025-11-13,471.13690185546875
2025-11-14,468.2192077636719
2025-11-17,462.78082275390625
2025-11-18,457.7989196777344
2025-11-19,458.2554626464844
2025-11-20,454.62322998046875
2025-11-21,459.6372375488281
2025-11-24,461.495361328125
2025-11-25,468.1926574707031
2025-11-26,471.3425598144531
2025-11-28,474.15460205078125
2025-12-01,470.319091796875
2025-12-02,472.2467346191406
2025-12-03,476.3704528808594
2025-12-04,476.0325927734375
2025-12-05,476.9865417480469
2025-12-08,475.1184387207031
2025-12-09,473.39947509765625
2025-12-10,478.29815673828125
2025-12-11,484.77685546875
2025-12-12,482.32244873046875
2025-12-15,482.09393310546875
2025-12-16,478.9241943359375
2025-12-17,476.75799560546875
2025-12-18,477.4635009765625
2025-12-19,479.14044189453125
2025-12-22,481.4407653808594
2025-12-23,482.2076110839844
2025-12-24,484.9759521484375
2025-12-26,484.99591064453125
2025-12-29,482.5660705566406
2025-12-30,481.57025146484375
2025-12-31,478.5628662109375
2026-01-02,481.6100769042969
2026-01-05,487.7244567871094
2026-01-06,492.54425048828125
2026-01-07,487.9136657714844
2026-01-08,490.472900390625
2026-01-09,492.9525451660156
2026-01-12,493.8288269042969
2026-01-13,489.8854064941406
2026-01-14,489.5268859863281
2026-01-15,492.414794921875
2026-01-16,491.53717041015625
2026-01-20,483.0297546386719
2026-01-21,488.9271240234375
2026-01-22,491.8061218261719
2026-01-23,489.056640625
2026-01-26,492.1746826171875
2026-01-27,488.1899719238281
2026-01-28,488.25970458984375
2026-01-29,488.3393859863281
2026-01-30,487.1639099121094
2026-02-02,492.1448059082031
2026-02-03,490.4313659667969
2026-02-04,492.8620910644531
2026-02-05,487.0443420410156
2026-02-06,499.11810302734375
2026-02-09,499.3074035644531
2026-02-10,499.9847717285156
2026-02-11,499.41693115234375
2026-02-12,492.7823791503906
2026-02-13,493.3900146484375
2026-02-17,493.9578552246094
2026-02-18,495.1034851074219
2026-02-19,492.4934997558594
2026-02-20,494.8005065917969
2026-02-23,486.7513427734375
2026-02-24,490.5216064453125
2026-02-25,493.5437927246094
2026-02-26,493.5836486816406
2026-02-27,488.3970642089844
2026-03-02,487.9183044433594
2026-03-03,484.26776123046875
2026-03-04,486.4820251464844
2026-03-05,478.6023864746094
2026-03-06,474.0043029785156
2026-03-09,476.6474609375
2026-03-10,476.4679260253906
2026-03-11,473.5853576660156
2026-03-12,466.2742919921875
2026-03-13,465.2070617675781
2026-03-16,469.0870056152344
2026-03-17,469.6854248046875
2026-03-18,461.80584716796875
2026-03-19,459.870849609375
2026-03-20,455.6966247558594
2026-03-23,461.7740173339844
2026-03-24,460.9743957519531
2026-03-25,463.943115234375
2026-03-26,459.1151428222656
2026-03-27,451.19854736328125
2026-03-30,451.86822509765625
2026-03-31,462.9934997558594
2026-04-01,465.2825622558594
2026-04-02,464.8627014160156
2026-04-06,466.5719909667969
2026-04-07,465.682373046875
2026-04-08,478.95672607421875
2026-04-09,481.695556640625
2026-04-10,479.04669189453125
2026-04-13,481.92547607421875
2026-04-14,485.2840270996094
2026-04-15,484.5143737792969
2026-04-16,485.42401123046875
2026-04-17,494.2200012207031
