Date,VGK
2024-12-31,61.26490783691406
2025-01-02,60.99463653564453
2025-01-03,61.245601654052734
2025-01-06,62.075714111328125
2025-01-07,62.075714111328125
2025-01-08,61.83440399169922
2025-01-10,61.19733810424805
2025-01-13,60.87879943847656
2025-01-14,61.15872573852539
2025-01-15,61.95024108886719
2025-01-16,62.48113250732422
2025-01-17,62.80931854248047
2025-01-21,64.25720977783203
2025-01-22,64.1124038696289
2025-01-23,64.74949645996094
2025-01-24,64.87496948242188
2025-01-27,65.23211669921875
2025-01-28,64.96184539794922
2025-01-29,65.0294189453125
2025-01-30,65.65682220458984
2025-01-31,65.15489196777344
2025-02-03,64.19928741455078
2025-02-04,65.01010131835938
2025-02-05,65.67613983154297
2025-02-06,66.04293060302734
2025-02-07,65.39620971679688
2025-02-10,65.87883758544922
2025-02-11,66.42902374267578
2025-02-12,66.90200805664062
2025-02-13,67.6355972290039
2025-02-14,67.7610855102539
2025-02-18,68.23406982421875
2025-02-19,67.3653335571289
2025-02-20,67.78040313720703
2025-02-21,67.5004653930664
2025-02-24,67.5004653930664
2025-02-25,68.26302337646484
2025-02-26,68.34025573730469
2025-02-27,67.39430236816406
2025-02-28,67.7610855102539
2025-03-03,68.6684341430664
2025-03-04,68.77460479736328
2025-03-05,70.5506820678711
2025-03-06,69.77847290039062
2025-03-07,70.79199981689453
2025-03-10,69.02558135986328
2025-03-11,68.87113952636719
2025-03-12,69.09314727783203
2025-03-13,68.52363586425781
2025-03-14,69.94258117675781
2025-03-17,70.66651153564453
2025-03-18,70.94644927978516
2025-03-19,70.91748809814453
2025-03-20,70.18387603759766
2025-03-21,69.56748962402344
2025-03-24,69.51902770996094
2025-03-25,69.93578338623047
2025-03-26,68.94721221923828
2025-03-27,69.09259796142578
2025-03-28,68.79216003417969
2025-03-31,68.04588317871094
2025-04-01,68.22032928466797
2025-04-02,68.44324493408203
2025-04-03,67.46437072753906
2025-04-04,63.0158576965332
2025-04-07,61.05812454223633
2025-04-08,60.796443939208984
2025-04-09,65.32249450683594
2025-04-10,64.45993041992188
2025-04-11,66.18506622314453
2025-04-14,66.67935180664062
2025-04-15,67.34807586669922
2025-04-16,67.07670593261719
2025-04-17,67.7745132446289
2025-04-21,67.31900787353516
2025-04-22,68.70492553710938
2025-04-23,68.93751525878906
2025-04-24,69.83885955810547
2025-04-25,70.1296157836914
2025-04-28,70.58512878417969
2025-04-29,70.73049926757812
2025-04-30,70.66266632080078
2025-05-01,70.41067504882812
2025-05-02,71.89350891113281
2025-05-05,71.99043273925781
2025-05-06,71.80628204345703
2025-05-07,71.59307098388672
2025-05-08,71.33139038085938
2025-05-09,71.80628204345703
2025-05-12,71.96135711669922
2025-05-13,72.25211334228516
2025-05-14,72.08734893798828
2025-05-15,72.8045425415039
2025-05-16,72.97898864746094
2025-05-19,73.9190902709961
2025-05-20,74.40367889404297
2025-05-21,74.0160140991211
2025-05-22,73.9190902709961
2025-05-23,73.80278778076172
2025-05-27,74.68473815917969
2025-05-28,73.9578628540039
2025-05-29,74.33584594726562
2025-05-30,74.39398956298828
2025-06-02,75.1208724975586
2025-06-03,74.48121643066406
2025-06-04,74.97549438476562
2025-06-05,75.05303955078125
2025-06-06,75.25655364990234
2025-06-09,75.25655364990234
2025-06-10,75.39224243164062
2025-06-11,75.30501556396484
2025-06-12,76.00281524658203
2025-06-13,74.84950256347656
2025-06-16,75.1208724975586
2025-06-17,74.03539276123047
2025-06-18,73.98693084716797
2025-06-20,73.54143524169922
2025-06-23,74.18067169189453
2025-06-24,75.16410827636719
2025-06-25,74.70189666748047
2025-06-26,75.34113311767578
2025-06-27,76.03936767578125
2025-06-30,76.21638488769531
2025-07-01,76.275390625
2025-07-02,76.50157928466797
2025-07-03,76.46224975585938
2025-07-07,75.92134857177734
2025-07-08,76.64910888671875
2025-07-09,77.38668060302734
2025-07-10,77.37684631347656
2025-07-11,76.50157928466797
2025-07-14,76.46224975585938
2025-07-15,75.5771484375
2025-07-16,75.91152954101562
2025-07-17,75.9803695678711
2025-07-18,75.89186096191406
2025-07-21,76.24589538574219
2025-07-22,76.69827270507812
2025-07-23,78.25210571289062
2025-07-24,77.3965072631836
2025-07-25,77.5636978149414
2025-07-28,76.1672134399414
2025-07-29,76.05903625488281
2025-07-30,75.23295593261719
2025-07-31,74.39703369140625
2025-08-01,74.01349639892578
2025-08-04,74.86907958984375
2025-08-05,74.94775390625
2025-08-06,75.30179595947266
2025-08-07,76.09837341308594
2025-08-08,76.34423828125
2025-08-11,75.95085906982422
2025-08-12,76.72777557373047
2025-08-13,77.288330078125
2025-08-14,77.43585205078125
2025-08-15,77.64236450195312
2025-08-18,77.49485778808594
2025-08-19,77.66204833984375
2025-08-20,78.08492279052734
2025-08-21,77.61287689208984
2025-08-22,78.86183166503906
2025-08-25,77.69154357910156
2025-08-26,77.57353210449219
2025-08-27,77.357177734375
2025-08-28,77.54402160644531
2025-08-29,77.1998291015625
2025-09-02,76.12787628173828
2025-09-03,76.44258117675781
2025-09-04,76.89495849609375
2025-09-05,77.26866149902344
2025-09-08,77.81938171386719
2025-09-09,77.68170928955078
2025-09-10,77.47518920898438
2025-09-11,78.31110382080078
2025-09-12,78.04557800292969
2025-09-15,78.62580108642578
2025-09-16,78.37994384765625
2025-09-17,78.07508087158203
2025-09-18,78.38978576660156
2025-09-19,78.02396392822266
2025-09-22,78.34935760498047
2025-09-23,78.30005645751953
2025-09-24,77.78732299804688
2025-09-25,77.04781341552734
2025-09-26,77.8563461303711
2025-09-29,78.10285186767578
2025-09-30,78.68460845947266
2025-10-01,79.59175109863281
2025-10-02,79.77909851074219
2025-10-03,80.21293640136719
2025-10-06,79.9664306640625
2025-10-07,79.36495971679688
2025-10-08,79.82838439941406
2025-10-09,78.98040771484375
2025-10-10,78.07327270507812
2025-10-13,78.61558532714844
2025-10-14,78.92124938964844
2025-10-15,79.0987319946289
2025-10-16,79.6509017944336
2025-10-17,79.6706314086914
2025-10-20,80.01573181152344
2025-10-21,79.54244232177734
2025-10-22,79.572021484375
2025-10-23,80.03545379638672
2025-10-24,80.15377807617188
2025-10-27,80.5481948852539
2025-10-28,80.34112548828125
2025-10-29,79.90727996826172
2025-10-30,79.5325927734375
2025-10-31,79.17761993408203
2025-11-03,79.0494384765625
2025-11-04,78.20145416259766
2025-11-05,78.85223388671875
2025-11-06,78.4775390625
2025-11-07,78.86209869384766
2025-11-10,79.79881286621094
2025-11-11,80.64678955078125
2025-11-12,81.12007904052734
2025-11-13,80.538330078125
2025-11-14,79.92698669433594
2025-11-17,78.95083618164062
2025-11-18,78.1817398071289
2025-11-19,77.87606811523438
2025-11-20,76.81116485595703
2025-11-21,77.98452758789062
2025-11-24,77.78732299804688
2025-11-25,79.11845397949219
2025-11-26,79.86783599853516
2025-11-28,80.39041900634766
2025-12-01,79.98616027832031
2025-12-02,80.35098266601562
2025-12-03,80.89329528808594
2025-12-04,80.843994140625
2025-12-05,80.87357330322266
2025-12-08,80.68623352050781
2025-12-09,80.46930694580078
2025-12-10,81.45532989501953
2025-12-11,82.06666564941406
2025-12-12,81.53421020507812
2025-12-15,82.06666564941406
2025-12-16,81.8891830444336
2025-12-17,81.44546508789062
2025-12-18,82.0272216796875
2025-12-19,82.40445709228516
2025-12-22,82.84241485595703
2025-12-23,83.22064208984375
2025-12-24,83.340087890625
2025-12-26,83.57896423339844
2025-12-29,83.28035736083984
2025-12-30,83.55905151367188
2025-12-31,83.22064208984375
2026-01-02,84.16621398925781
2026-01-05,84.83309936523438
2026-01-06,85.04212188720703
2026-01-07,84.79328155517578
2026-01-08,84.78333282470703
2026-01-09,85.37057495117188
2026-01-12,85.83839416503906
2026-01-13,85.39048767089844
2026-01-14,85.71895599365234
2026-01-15,85.50993347167969
2026-01-16,85.76871490478516
2026-01-20,84.5643539428711
2026-01-21,85.41039276123047
2026-01-22,85.91802215576172
2026-01-23,86.52517700195312
2026-01-26,87.10247802734375
2026-01-27,88.49596405029297
2026-01-28,87.4408950805664
2026-01-29,87.90870666503906
2026-01-30,87.092529296875
2026-02-02,87.78926086425781
2026-02-03,87.46080780029297
2026-02-04,87.58023834228516
2026-02-05,86.36592102050781
2026-02-06,88.07791137695312
2026-02-09,89.05335235595703
2026-02-10,88.80451965332031
2026-02-11,89.03343963623047
2026-02-12,88.33670806884766
2026-02-13,88.28693389892578
2026-02-17,88.8144760131836
2026-02-18,89.11306762695312
2026-02-19,88.72488403320312
2026-02-20,89.59083557128906
2026-02-23,89.07325744628906
2026-02-24,89.31214141845703
2026-02-25,90.06859588623047
2026-02-26,90.00888061523438
2026-02-27,89.75009155273438
2026-03-02,87.85894012451172
2026-03-03,85.2113265991211
2026-03-04,86.18675994873047
2026-03-05,84.45486450195312
2026-03-06,83.85765838623047
2026-03-09,84.24584197998047
2026-03-10,84.27570343017578
2026-03-11,84.1363525390625
2026-03-12,82.9120864868164
2026-03-13,81.77739715576172
2026-03-16,83.1410140991211
2026-03-17,83.50929260253906
2026-03-18,81.8769302368164
2026-03-19,81.64799499511719
2026-03-20,79.18000030517578
2026-03-23,81.04000091552734
2026-03-24,80.58000183105469
2026-03-25,81.76000213623047
2026-03-26,80.16000366210938
2026-03-27,79.44999694824219
2026-03-30,79.87000274658203
2026-03-31,82.43000030517578
2026-04-01,83.62000274658203
2026-04-02,83.22000122070312
2026-04-06,83.77999877929688
2026-04-07,83.52999877929688
2026-04-08,86.73999786376953
2026-04-09,86.76000213623047
2026-04-10,87.05999755859375
2026-04-13,87.63999938964844
2026-04-14,88.37000274658203
2026-04-15,88.02999877929688
2026-04-16,87.70999908447266
2026-04-17,89.06999969482422
