Date,ACWI
2025-01-03,116.55780792236328
2025-01-06,117.36444091796875
2025-01-07,116.23320007324219
2025-01-08,116.24302673339844
2025-01-10,114.47238159179688
2025-01-13,114.45270538330078
2025-01-14,114.7773208618164
2025-01-15,116.64634704589844
2025-01-16,116.65618133544922
2025-01-17,117.64971160888672
2025-01-21,118.98753356933594
2025-01-22,119.42035675048828
2025-01-23,120.07942962646484
2025-01-24,120.06959533691406
2025-01-27,118.63340759277344
2025-01-28,119.42035675048828
2025-01-29,119.06623077392578
2025-01-30,119.98106384277344
2025-01-31,119.21378326416016
2025-02-03,118.249755859375
2025-02-04,119.32199096679688
2025-02-05,119.9023666381836
2025-02-06,120.31552124023438
2025-02-07,119.35150146484375
2025-02-10,120.31552124023438
2025-02-11,120.33519744873047
2025-02-12,120.22698974609375
2025-02-13,121.62383270263672
2025-02-14,121.60416412353516
2025-02-18,122.10584259033203
2025-02-19,121.95829010009766
2025-02-20,121.79105377197266
2025-02-21,120.1384506225586
2025-02-24,119.49906158447266
2025-02-25,119.3121566772461
2025-02-26,119.53839874267578
2025-02-27,117.71856689453125
2025-02-28,118.85965728759766
2025-03-03,117.60052490234375
2025-03-04,116.74471282958984
2025-03-05,118.59405517578125
2025-03-06,116.7643814086914
2025-03-07,117.55134582519531
2025-03-10,114.51173400878906
2025-03-11,113.91167449951172
2025-03-12,114.59042358398438
2025-03-13,113.28211212158203
2025-03-14,115.5347671508789
2025-03-17,116.68569946289062
2025-03-18,115.84955596923828
2025-03-19,116.79389953613281
2025-03-20,116.30204772949219
2025-03-21,116.05613708496094
2025-03-24,117.75791931152344
2025-03-25,117.81693267822266
2025-03-26,116.5184555053711
2025-03-27,116.35123443603516
2025-03-28,114.34449768066406
2025-03-31,114.49205780029297
2025-04-01,114.89537048339844
2025-04-02,115.48558807373047
2025-04-03,111.06880950927734
2025-04-04,104.271484375
2025-04-07,103.25828552246094
2025-04-08,101.9007797241211
2025-04-09,110.86222839355469
2025-04-10,107.4684829711914
2025-04-11,109.28831481933594
2025-04-14,110.81304931640625
2025-04-15,110.88189697265625
2025-04-16,109.12109375
2025-04-17,109.58342742919922
2025-04-21,107.81278228759766
2025-04-22,110.24250030517578
2025-04-23,111.59016418457031
2025-04-24,113.62641143798828
2025-04-25,114.28548431396484
2025-04-28,114.50189971923828
2025-04-29,115.08226776123047
2025-04-30,115.08226776123047
2025-05-01,115.50525665283203
2025-05-02,117.46281433105469
2025-05-05,117.22672271728516
2025-05-06,116.5479736328125
2025-05-07,116.64634704589844
2025-05-08,117.02998352050781
2025-05-09,117.18737030029297
2025-05-12,120.04008483886719
2025-05-13,120.67948150634766
2025-05-14,120.7876968383789
2025-05-15,121.43692779541016
2025-05-16,122.0173110961914
2025-05-19,122.40094757080078
2025-05-20,122.26323699951172
2025-05-21,120.74834442138672
2025-05-22,120.67948150634766
2025-05-23,120.3056869506836
2025-05-27,122.32225799560547
2025-05-28,121.44676971435547
2025-05-29,121.88943481445312
2025-05-30,121.63367462158203
2025-06-02,122.53866577148438
2025-06-03,122.81409454345703
2025-06-04,123.1288833618164
2025-06-05,122.76492309570312
2025-06-06,123.70925903320312
2025-06-09,123.86664581298828
2025-06-10,124.45686340332031
2025-06-11,124.28964233398438
2025-06-12,124.78148651123047
2025-06-13,123.34529876708984
2025-06-16,124.42678833007812
2025-06-17,123.16785430908203
2025-06-18,123.20750427246094
2025-06-20,122.66229248046875
2025-06-23,123.76262664794922
2025-06-24,125.39825439453125
2025-06-25,125.30904388427734
2025-06-26,126.35980987548828
2025-06-27,126.92483520507812
2025-06-30,127.47997283935547
2025-07-01,127.41057586669922
2025-07-02,127.9260482788086
2025-07-03,128.6595916748047
2025-07-07,127.5394515991211
2025-07-08,127.75753021240234
2025-07-09,128.45143127441406
2025-07-10,128.71908569335938
2025-07-11,128.07473754882812
2025-07-14,128.253173828125
2025-07-15,127.7178726196289
2025-07-16,128.21351623535156
2025-07-17,128.72898864746094
2025-07-18,128.62985229492188
2025-07-21,128.99664306640625
2025-07-22,129.21473693847656
2025-07-23,130.751220703125
2025-07-24,130.48358154296875
2025-07-25,130.7313995361328
2025-07-28,130.1465301513672
2025-07-29,129.90863037109375
2025-07-30,129.4724578857422
2025-07-31,128.828125
2025-08-01,127.2024154663086
2025-08-04,129.03628540039062
2025-08-05,128.67942810058594
2025-08-06,129.64097595214844
2025-08-07,129.94827270507812
2025-08-08,130.71157836914062
2025-08-11,130.3646240234375
2025-08-12,131.79208374023438
2025-08-13,132.39675903320312
2025-08-14,132.1885986328125
2025-08-15,132.2183380126953
2025-08-18,132.24807739257812
2025-08-19,131.54425048828125
2025-08-20,131.39556884765625
2025-08-21,130.88999938964844
2025-08-22,133.051025390625
2025-08-25,132.1885986328125
2025-08-26,132.46615600585938
2025-08-27,132.51571655273438
2025-08-28,133.051025390625
2025-08-29,132.27781677246094
2025-09-02,131.3459930419922
2025-09-03,131.901123046875
2025-09-04,132.7833709716797
2025-09-05,132.90232849121094
2025-09-08,133.54666137695312
2025-09-09,133.7449188232422
2025-09-10,134.0423126220703
2025-09-11,135.36073303222656
2025-09-12,135.1624755859375
2025-09-15,136.0447235107422
2025-09-16,135.90594482421875
2025-09-17,135.77706909179688
2025-09-18,136.34210205078125
2025-09-19,136.5601806640625
2025-09-22,137.20452880859375
2025-09-23,136.68905639648438
2025-09-24,136.1042022705078
2025-09-25,135.43011474609375
2025-09-26,136.1438446044922
2025-09-29,136.4808807373047
2025-09-30,137.0360107421875
2025-10-01,137.72991943359375
2025-10-02,138.047119140625
2025-10-03,138.2850341796875
2025-10-06,138.8302459716797
2025-10-07,137.99757385253906
2025-10-08,138.8104248046875
2025-10-09,138.1363525390625
2025-10-10,134.52804565429688
2025-10-13,136.6196746826172
2025-10-14,136.4808807373047
2025-10-15,137.3532257080078
2025-10-16,136.87741088867188
2025-10-17,137.42262268066406
2025-10-20,138.80050659179688
2025-10-21,138.39407348632812
2025-10-22,137.84886169433594
2025-10-23,138.73110961914062
2025-10-24,139.63319396972656
2025-10-27,141.1002960205078
2025-10-28,141.3084716796875
2025-10-29,141.31837463378906
2025-10-30,139.94049072265625
2025-10-31,140.17840576171875
2025-11-03,140.48570251464844
2025-11-04,138.69146728515625
2025-11-05,139.33580017089844
2025-11-06,138.1264190673828
2025-11-07,138.32467651367188
2025-11-10,140.346923828125
2025-11-11,140.81283569335938
2025-11-12,141.09039306640625
2025-11-13,138.9293670654297
2025-11-14,138.8599853515625
2025-11-17,137.373046875
2025-11-18,136.1934051513672
2025-11-19,136.3817596435547
2025-11-20,134.3198699951172
2025-11-21,135.648193359375
2025-11-24,137.15496826171875
2025-11-25,138.40399169921875
2025-11-26,139.54397583007812
2025-11-28,140.23788452148438
2025-12-01,139.6133575439453
2025-12-02,139.920654296875
2025-12-03,140.446044921875
2025-12-04,140.7335205078125
2025-12-05,140.86239624023438
2025-12-08,140.5253448486328
2025-12-09,140.4163055419922
2025-12-10,141.55628967285156
2025-12-11,141.9329833984375
2025-12-12,140.53526306152344
2025-12-15,140.56500244140625
2025-12-16,139.99000549316406
2025-12-17,138.55999755859375
2025-12-18,139.7100067138672
2025-12-19,140.91000366210938
2025-12-22,141.74000549316406
2025-12-23,142.4600067138672
2025-12-24,142.7100067138672
2025-12-26,142.89999389648438
2025-12-29,142.41000366210938
2025-12-30,142.41000366210938
2025-12-31,141.49000549316406
2026-01-02,142.49000549316406
2026-01-05,143.67999267578125
2026-01-06,144.35000610351562
2026-01-07,143.80999755859375
2026-01-08,143.77000427246094
2026-01-09,144.75
2026-01-12,145.3800048828125
2026-01-13,144.88999938964844
2026-01-14,144.7100067138672
2026-01-15,145.0
2026-01-16,145.0
2026-01-20,142.36000061035156
2026-01-21,144.00999450683594
2026-01-22,144.80999755859375
2026-01-23,145.16000366210938
2026-01-26,145.72000122070312
2026-01-27,147.05999755859375
2026-01-28,146.83999633789062
2026-01-29,146.6999969482422
2026-01-30,145.5
2026-02-02,146.30999755859375
2026-02-03,145.5399932861328
2026-02-04,144.99000549316406
2026-02-05,143.2100067138672
2026-02-06,146.27999877929688
2026-02-09,147.41000366210938
2026-02-10,147.30999755859375
2026-02-11,147.7100067138672
2026-02-12,145.64999389648438
2026-02-13,145.94000244140625
2026-02-17,146.0
2026-02-18,146.6300048828125
2026-02-19,146.33999633789062
2026-02-20,147.6300048828125
2026-02-23,146.25999450683594
2026-02-24,147.3300018310547
2026-02-25,148.64999389648438
2026-02-26,147.9499969482422
2026-02-27,147.3800048828125
2026-03-02,146.5500030517578
2026-03-03,143.67999267578125
2026-03-04,145.0
2026-03-05,143.32000732421875
2026-03-06,141.67999267578125
2026-03-09,143.0500030517578
2026-03-10,143.0500030517578
2026-03-11,142.94000244140625
2026-03-12,140.4499969482422
2026-03-13,139.5399932861328
2026-03-16,141.47999572753906
2026-03-17,141.8800048828125
2026-03-18,139.7100067138672
2026-03-19,139.3800048828125
2026-03-20,136.5399932861328
2026-03-23,138.80999755859375
2026-03-24,138.0399932861328
2026-03-25,139.33999633789062
2026-03-26,136.3800048828125
2026-03-27,134.5500030517578
2026-03-30,134.19000244140625
2026-03-31,138.3699951171875
2026-04-01,139.6699981689453
2026-04-02,139.44000244140625
2026-04-06,140.14999389648438
2026-04-07,140.1999969482422
2026-04-08,144.6199951171875
2026-04-09,145.07000732421875
2026-04-10,145.0399932861328
2026-04-13,146.41000366210938
2026-04-14,148.11000061035156
2026-04-15,148.8000030517578
2026-04-16,148.89999389648438
2026-04-17,150.89999389648438
