Date,IXUS
2025-01-02,63.75433349609375
2025-01-03,64.15061950683594
2025-01-06,64.5759048461914
2025-01-07,64.35360717773438
2025-01-08,64.18928527832031
2025-01-10,63.13573455810547
2025-01-13,62.884429931640625
2025-01-14,63.2420539855957
2025-01-15,64.02497100830078
2025-01-16,64.17961883544922
2025-01-17,64.55657958984375
2025-01-21,65.63912200927734
2025-01-22,65.52313995361328
2025-01-23,65.92909240722656
2025-01-24,66.26738739013672
2025-01-27,65.88076782226562
2025-01-28,65.9870834350586
2025-01-29,65.9677505493164
2025-01-30,66.77000427246094
2025-01-31,66.11273956298828
2025-02-03,65.42648315429688
2025-02-04,66.29637908935547
2025-02-05,66.75067138671875
2025-02-06,67.01164245605469
2025-02-07,66.6056900024414
2025-02-10,67.11796569824219
2025-02-11,67.23394775390625
2025-02-12,67.4272689819336
2025-02-13,68.14251708984375
2025-02-14,68.30683135986328
2025-02-18,68.74178314208984
2025-02-19,68.24884033203125
2025-02-20,68.61613464355469
2025-02-21,68.1618423461914
2025-02-24,67.84288787841797
2025-02-25,68.21017456054688
2025-02-26,68.43248748779297
2025-02-27,67.4755859375
2025-02-28,67.34027099609375
2025-03-03,67.49491882324219
2025-03-04,67.53358459472656
2025-03-05,69.23473358154297
2025-03-06,68.63546752929688
2025-03-07,69.21540069580078
2025-03-10,67.62057495117188
2025-03-11,67.62057495117188
2025-03-12,68.0748519897461
2025-03-13,67.63024139404297
2025-03-14,68.915771484375
2025-03-17,69.76634216308594
2025-03-18,69.66001892089844
2025-03-19,69.89198303222656
2025-03-20,69.37004852294922
2025-03-21,69.01242065429688
2025-03-24,69.13807678222656
2025-03-25,69.3893814086914
2025-03-26,68.61613464355469
2025-03-27,68.78044891357422
2025-03-28,67.92987060546875
2025-03-31,67.4755859375
2025-04-01,67.73656463623047
2025-04-02,67.8912124633789
2025-04-03,66.47036743164062
2025-04-04,62.40114212036133
2025-04-07,60.786991119384766
2025-04-08,60.28437805175781
2025-04-09,64.74022674560547
2025-04-10,63.5126953125
2025-04-11,65.2138442993164
2025-04-14,65.91942596435547
2025-04-15,66.31571960449219
2025-04-16,65.9677505493164
2025-04-17,66.61534881591797
2025-04-21,66.35437774658203
2025-04-22,67.55290985107422
2025-04-23,67.88154602050781
2025-04-24,68.76111602783203
2025-04-25,68.84811401367188
2025-04-28,69.24440002441406
2025-04-29,69.47637176513672
2025-04-30,69.53437042236328
2025-05-01,69.33139038085938
2025-05-02,70.7812271118164
2025-05-05,71.04219818115234
2025-05-06,70.93587493896484
2025-05-07,70.5782470703125
2025-05-08,70.41393280029297
2025-05-09,70.80055236816406
2025-05-12,71.4771499633789
2025-05-13,71.6028060913086
2025-05-14,71.56414031982422
2025-05-15,72.11508178710938
2025-05-16,72.22140502929688
2025-05-19,72.666015625
2025-05-20,72.8883285522461
2025-05-21,72.55970001220703
2025-05-22,72.4920425415039
2025-05-23,72.74334716796875
2025-05-27,73.41993713378906
2025-05-28,72.81100463867188
2025-05-29,73.05265045166016
2025-05-30,72.8883285522461
2025-06-02,73.6712417602539
2025-06-03,73.34261322021484
2025-06-04,73.82588958740234
2025-06-05,73.92255401611328
2025-06-06,74.1738510131836
2025-06-09,74.29951477050781
2025-06-10,74.56047821044922
2025-06-11,74.5894775390625
2025-06-12,75.03408813476562
2025-06-13,74.05787658691406
2025-06-16,74.5594482421875
2025-06-17,73.63677215576172
2025-06-18,73.68585968017578
2025-06-20,73.14599609375
2025-06-23,73.73493957519531
2025-06-24,74.83428192138672
2025-06-25,74.6281509399414
2025-06-26,75.41340637207031
2025-06-27,75.71768951416016
2025-06-30,75.88455200195312
2025-07-01,75.95326232910156
2025-07-02,76.2379150390625
2025-07-03,76.35570526123047
2025-07-07,75.48211669921875
2025-07-08,75.94345092773438
2025-07-09,76.30662536621094
2025-07-10,76.3851547241211
2025-07-11,75.83547973632812
2025-07-14,75.91400146484375
2025-07-15,75.53118896484375
2025-07-16,75.86492156982422
2025-07-17,76.15938568115234
2025-07-18,75.972900390625
2025-07-21,76.41459655761719
2025-07-22,76.72869873046875
2025-07-23,78.11270141601562
2025-07-24,77.54339599609375
2025-07-25,77.4648666381836
2025-07-28,76.453857421875
2025-07-29,76.4244155883789
2025-07-30,75.86492156982422
2025-07-31,75.24654388427734
2025-08-01,74.94225311279297
2025-08-04,75.94345092773438
2025-08-05,76.06123352050781
2025-08-06,76.55201721191406
2025-08-07,77.11150360107422
2025-08-08,77.36671447753906
2025-08-11,77.10169219970703
2025-08-12,78.0145492553711
2025-08-13,78.50532531738281
2025-08-14,78.14215087890625
2025-08-15,78.49551391601562
2025-08-18,78.59366607666016
2025-08-19,78.36790466308594
2025-08-20,78.466064453125
2025-08-21,78.17159271240234
2025-08-22,79.48689270019531
2025-08-25,78.6623764038086
2025-08-26,78.64274597167969
2025-08-27,78.41698455810547
2025-08-28,78.71145629882812
2025-08-29,78.35809326171875
2025-09-02,77.79859924316406
2025-09-03,78.02436065673828
2025-09-04,78.33845520019531
2025-09-05,78.8783187866211
2025-09-08,79.58504486083984
2025-09-09,79.4967041015625
2025-09-10,79.67338562011719
2025-09-11,80.55679321289062
2025-09-12,80.30158233642578
2025-09-15,80.92977905273438
2025-09-16,80.96904754638672
2025-09-17,80.87088775634766
2025-09-18,80.98867797851562
2025-09-19,80.7629165649414
2025-09-22,81.03775024414062
2025-09-23,80.98867797851562
2025-09-24,80.48808288574219
2025-09-25,80.01692962646484
2025-09-26,80.32122039794922
2025-09-29,80.7629165649414
2025-09-30,81.05738830566406
2025-10-01,81.62669372558594
2025-10-02,81.84263610839844
2025-10-03,82.4021224975586
2025-10-06,82.6180648803711
2025-10-07,81.9604263305664
2025-10-08,82.30397033691406
2025-10-09,81.56779479980469
2025-10-10,79.712646484375
2025-10-13,80.88070678710938
2025-10-14,80.91015625
2025-10-15,81.61687469482422
2025-10-16,81.9604263305664
2025-10-17,81.91133880615234
2025-10-20,82.70641326904297
2025-10-21,81.9604263305664
2025-10-22,81.95060729980469
2025-10-23,82.43157958984375
2025-10-24,82.75548553466797
2025-10-27,83.32479095458984
2025-10-28,83.31497955322266
2025-10-29,83.05977630615234
2025-10-30,82.5689926147461
2025-10-31,82.4021224975586
2025-11-03,82.588623046875
2025-11-04,81.48927307128906
2025-11-05,82.05857849121094
2025-11-06,81.69540405273438
2025-11-07,81.84263610839844
2025-11-10,82.92235565185547
2025-11-11,83.31497955322266
2025-11-12,83.69778442382812
2025-11-13,82.75548553466797
2025-11-14,82.70641326904297
2025-11-17,81.66595458984375
2025-11-18,80.9395980834961
2025-11-19,80.7138442993164
2025-11-20,79.60467529296875
2025-11-21,80.41937255859375
2025-11-24,80.75309753417969
2025-11-25,81.51872253417969
2025-11-26,82.3530502319336
2025-11-28,82.70641326904297
2025-12-01,82.3726806640625
2025-12-02,82.48065185546875
2025-12-03,82.72604370117188
2025-12-04,82.92235565185547
2025-12-05,83.01069641113281
2025-12-08,82.89290618896484
2025-12-09,82.8045654296875
2025-12-10,83.70760345458984
2025-12-11,83.92354583740234
2025-12-12,83.32479095458984
2025-12-15,83.58000183105469
2025-12-16,83.11000061035156
2025-12-17,82.56999969482422
2025-12-18,83.27999877929688
2025-12-19,83.9000015258789
2025-12-22,84.27999877929688
2025-12-23,84.80000305175781
2025-12-24,84.93000030517578
2025-12-26,85.2300033569336
2025-12-29,84.94000244140625
2025-12-30,84.97000122070312
2025-12-31,84.63999938964844
2026-01-02,85.8499984741211
2026-01-05,86.77999877929688
2026-01-06,87.05999755859375
2026-01-07,86.72000122070312
2026-01-08,86.72000122070312
2026-01-09,87.33999633789062
2026-01-12,88.08000183105469
2026-01-13,87.58999633789062
2026-01-14,88.02999877929688
2026-01-15,88.13999938964844
2026-01-16,88.20999908447266
2026-01-20,87.1500015258789
2026-01-21,88.12999725341797
2026-01-22,88.6500015258789
2026-01-23,89.23999786376953
2026-01-26,89.58999633789062
2026-01-27,91.0199966430664
2026-01-28,90.6500015258789
2026-01-29,90.88999938964844
2026-01-30,89.41000366210938
2026-02-02,89.83999633789062
2026-02-03,90.11000061035156
2026-02-04,89.98999786376953
2026-02-05,88.87999725341797
2026-02-06,90.93000030517578
2026-02-09,92.13999938964844
2026-02-10,92.47000122070312
2026-02-11,93.16999816894531
2026-02-12,92.23999786376953
2026-02-13,92.54000091552734
2026-02-17,92.41000366210938
2026-02-18,92.66999816894531
2026-02-19,92.55000305175781
2026-02-20,93.62000274658203
2026-02-23,93.12999725341797
2026-02-24,93.6500015258789
2026-02-25,94.47000122070312
2026-02-26,94.23999786376953
2026-02-27,94.04000091552734
2026-03-02,92.45999908447266
2026-03-03,89.20999908447266
2026-03-04,90.20999908447266
2026-03-05,88.29000091552734
2026-03-06,87.61000061035156
2026-03-09,88.51000213623047
2026-03-10,88.7699966430664
2026-03-11,88.63999938964844
2026-03-12,86.8499984741211
2026-03-13,86.05000305175781
2026-03-16,87.80000305175781
2026-03-17,88.12999725341797
2026-03-18,86.55000305175781
2026-03-19,86.33999633789062
2026-03-20,83.80000305175781
2026-03-23,85.9800033569336
2026-03-24,85.23999786376953
2026-03-25,86.48999786376953
2026-03-26,84.41000366210938
2026-03-27,83.80000305175781
2026-03-30,83.73999786376953
2026-03-31,86.63999938964844
2026-04-01,87.61000061035156
2026-04-02,87.08999633789062
2026-04-06,87.58000183105469
2026-04-07,87.62000274658203
2026-04-08,91.3499984741211
2026-04-09,91.11000061035156
2026-04-10,91.33000183105469
2026-04-13,92.0199966430664
2026-04-14,93.0999984741211
2026-04-15,92.93000030517578
2026-04-16,92.88999938964844
2026-04-17,94.25
