Date,SCHB
2024-12-31,22.369993209838867
2025-01-02,22.330575942993164
2025-01-03,22.61635971069336
2025-01-06,22.75432586669922
2025-01-07,22.49810028076172
2025-01-08,22.517812728881836
2025-01-10,22.17289924621582
2025-01-13,22.212318420410156
2025-01-14,22.25173568725586
2025-01-15,22.685340881347656
2025-01-16,22.636064529418945
2025-01-17,22.872575759887695
2025-01-21,23.089378356933594
2025-01-22,23.19778060913086
2025-01-23,23.325889587402344
2025-01-24,23.256908416748047
2025-01-27,22.931705474853516
2025-01-28,23.109088897705078
2025-01-29,23.03025245666504
2025-01-30,23.158361434936523
2025-01-31,23.02039909362793
2025-02-03,22.86272430419922
2025-02-04,23.03025245666504
2025-02-05,23.13865089416504
2025-02-06,23.2076358795166
2025-02-07,22.98097801208496
2025-02-10,23.12879753112793
2025-02-11,23.12879753112793
2025-02-12,23.049959182739258
2025-02-13,23.29632568359375
2025-02-14,23.30617904663086
2025-02-18,23.36530876159668
2025-02-19,23.404727935791016
2025-02-20,23.28647232055664
2025-02-21,22.843013763427734
2025-02-24,22.714900970458984
2025-02-25,22.596649169921875
2025-02-26,22.626209259033203
2025-02-27,22.25173568725586
2025-02-28,22.586793899536133
2025-03-03,22.202463150024414
2025-03-04,21.91667938232422
2025-03-05,22.17289924621582
2025-03-06,21.759004592895508
2025-03-07,21.85755157470703
2025-03-10,21.26627540588379
2025-03-11,21.09874725341797
2025-03-12,21.207149505615234
2025-03-13,20.921363830566406
2025-03-14,21.374675750732422
2025-03-17,21.532350540161133
2025-03-18,21.315547943115234
2025-03-19,21.561912536621094
2025-03-20,21.502784729003906
2025-03-21,21.51263999938965
2025-03-24,21.896968841552734
2025-03-25,21.946245193481445
2025-03-26,21.6942138671875
2025-03-27,21.605262756347656
2025-03-28,21.19015884399414
2025-03-31,21.27910804748535
2025-04-01,21.358177185058594
2025-04-02,21.506427764892578
2025-04-03,20.448898315429688
2025-04-04,19.243114471435547
2025-04-07,19.164045333862305
2025-04-08,18.877426147460938
2025-04-09,20.636682510375977
2025-04-10,19.93495750427246
2025-04-11,20.241344451904297
2025-04-14,20.439014434814453
2025-04-15,20.40936279296875
2025-04-16,19.994258880615234
2025-04-17,20.01402473449707
2025-04-21,19.55938720703125
2025-04-22,20.053558349609375
2025-04-23,20.369829177856445
2025-04-24,20.814584732055664
2025-04-25,20.96283531188965
2025-04-28,20.98260498046875
2025-04-29,21.101205825805664
2025-04-30,21.101205825805664
2025-05-01,21.239572525024414
2025-05-02,21.56572914123535
2025-05-05,21.447128295898438
2025-05-06,21.288991928100586
2025-05-07,21.358177185058594
2025-05-08,21.53607940673828
2025-05-09,21.526195526123047
2025-05-12,22.227920532226562
2025-05-13,22.38605499267578
2025-05-14,22.40582275390625
2025-05-15,22.514541625976562
2025-05-16,22.672679901123047
2025-05-19,22.68256378173828
2025-05-20,22.60349464416504
2025-05-21,22.208154678344727
2025-05-22,22.208154678344727
2025-05-23,22.069786071777344
2025-05-27,22.52442741394043
2025-05-28,22.38605499267578
2025-05-29,22.465124130249023
2025-05-30,22.45524024963379
2025-06-02,22.5639591217041
2025-06-03,22.722097396850586
2025-06-04,22.702327728271484
2025-06-05,22.613378524780273
2025-06-06,22.850582122802734
2025-06-09,22.880231857299805
2025-06-10,22.988950729370117
2025-06-11,22.939531326293945
2025-06-12,23.008716583251953
2025-06-13,22.741863250732422
2025-06-16,22.94941520690918
2025-06-17,22.771514892578125
2025-06-18,22.781396865844727
2025-06-20,22.731979370117188
2025-06-23,22.94941520690918
2025-06-24,23.20638656616211
2025-06-25,23.186559677124023
2025-06-26,23.38482093811035
2025-06-27,23.503774642944336
2025-06-30,23.622732162475586
2025-07-01,23.612817764282227
2025-07-02,23.741687774658203
2025-07-03,23.930034637451172
2025-07-07,23.761512756347656
2025-07-08,23.75160026550293
2025-07-09,23.890384674072266
2025-07-10,23.949859619140625
2025-07-11,23.86064338684082
2025-07-14,23.920120239257812
2025-07-15,23.79125213623047
2025-07-16,23.88047218322754
2025-07-17,24.048992156982422
2025-07-18,24.01925277709961
2025-07-21,24.039077758789062
2025-07-22,24.068819046020508
2025-07-23,24.267078399658203
2025-07-24,24.267078399658203
2025-07-25,24.376121520996094
2025-07-28,24.366209030151367
2025-07-29,24.296817779541016
2025-07-30,24.267078399658203
2025-07-31,24.158035278320312
2025-08-01,23.761512756347656
2025-08-04,24.1282958984375
2025-08-05,24.02916717529297
2025-08-06,24.167945861816406
2025-08-07,24.167945861816406
2025-08-08,24.3166446685791
2025-08-11,24.257164001464844
2025-08-12,24.564470291137695
2025-08-13,24.68342399597168
2025-08-14,24.64377212524414
2025-08-15,24.594207763671875
2025-08-18,24.6041202545166
2025-08-19,24.455427169799805
2025-08-20,24.38603401184082
2025-08-21,24.306730270385742
2025-08-22,24.713165283203125
2025-08-25,24.6041202545166
2025-08-26,24.713165283203125
2025-08-27,24.782556533813477
2025-08-28,24.87177276611328
2025-08-29,24.72307777404785
2025-09-02,24.554555892944336
2025-09-03,24.6536865234375
2025-09-04,24.87177276611328
2025-09-05,24.822208404541016
2025-09-08,24.891599655151367
2025-09-09,24.921337127685547
2025-09-10,24.980815887451172
2025-09-11,25.208816528320312
2025-09-12,25.188989639282227
2025-09-15,25.298032760620117
2025-09-16,25.268295288085938
2025-09-17,25.258380889892578
2025-09-18,25.407075881958008
2025-09-19,25.506206512451172
2025-09-22,25.615249633789062
2025-09-23,25.486379623413086
2025-09-24,25.380998611450195
2025-09-25,25.2418155670166
2025-09-26,25.41082191467285
2025-09-29,25.48041343688965
2025-09-30,25.559946060180664
2025-10-01,25.64942169189453
2025-10-02,25.67924690246582
2025-10-03,25.689189910888672
2025-10-06,25.778663635253906
2025-10-07,25.6693058013916
2025-10-08,25.828372955322266
2025-10-09,25.738895416259766
2025-10-10,25.05292510986328
2025-10-13,25.44064712524414
2025-10-14,25.430707931518555
2025-10-15,25.550006866455078
2025-10-16,25.361116409301758
2025-10-17,25.48041343688965
2025-10-20,25.75878143310547
2025-10-21,25.75878143310547
2025-10-22,25.589771270751953
2025-10-23,25.778663635253906
2025-10-24,25.977497100830078
2025-10-27,26.285686492919922
2025-10-28,26.305570602416992
2025-10-29,26.305570602416992
2025-10-30,26.027204513549805
2025-10-31,26.126623153686523
2025-11-03,26.146503448486328
2025-11-04,25.828372955322266
2025-11-05,25.93773078918457
2025-11-06,25.629539489746094
2025-11-07,25.689189910888672
2025-11-10,26.07691192626953
2025-11-11,26.126623153686523
2025-11-12,26.146503448486328
2025-11-13,25.6693058013916
2025-11-14,25.6693058013916
2025-11-17,25.41082191467285
2025-11-18,25.221933364868164
2025-11-19,25.30146598815918
2025-11-20,24.903799057006836
2025-11-21,25.182165145874023
2025-11-24,25.559946060180664
2025-11-25,25.838314056396484
2025-11-26,26.007322311401367
2025-11-28,26.1663875579834
2025-12-01,26.037147521972656
2025-12-02,26.07691192626953
2025-12-03,26.196212768554688
2025-12-04,26.235979080200195
2025-12-05,26.275747299194336
2025-12-08,26.18627166748047
2025-12-09,26.176328659057617
2025-12-10,26.36780548095703
2025-12-11,26.43761444091797
2025-12-12,26.1384334564209
2025-12-15,26.08856964111328
2025-12-16,26.018762588500977
2025-12-17,25.72955322265625
2025-12-18,25.929006576538086
2025-12-19,26.15837860107422
2025-12-22,26.34786033630371
2025-12-23,26.427642822265625
2025-12-24,26.507423400878906
2025-12-26,26.507423400878906
2025-12-29,26.41766929626465
2025-12-30,26.36780548095703
2025-12-31,26.15837860107422
2026-01-02,26.238161087036133
2026-01-05,26.447587966918945
2026-01-06,26.62709617614746
2026-01-07,26.537342071533203
2026-01-08,26.54731559753418
2026-01-09,26.71685028076172
2026-01-12,26.766714096069336
2026-01-13,26.71685028076172
2026-01-14,26.60715103149414
2026-01-15,26.676959991455078
2026-01-16,26.6669864654541
2026-01-20,26.1384334564209
2026-01-21,26.43761444091797
2026-01-22,26.58720588684082
2026-01-23,26.54731559753418
2026-01-26,26.676959991455078
2026-01-27,26.776687622070312
2026-01-28,26.75674057006836
2026-01-29,26.686931610107422
2026-01-30,26.577232360839844
2026-02-02,26.71685028076172
2026-02-03,26.507423400878906
2026-02-04,26.36780548095703
2026-02-05,26.038707733154297
2026-02-06,26.597177505493164
2026-02-09,26.726821899414062
2026-02-10,26.657012939453125
2026-02-11,26.637067794799805
2026-02-12,26.218215942382812
2026-02-13,26.258106231689453
2026-02-17,26.28802490234375
2026-02-18,26.43761444091797
2026-02-19,26.38775062561035
2026-02-20,26.54731559753418
2026-02-23,26.248132705688477
2026-02-24,26.447587966918945
2026-02-25,26.6669864654541
2026-02-26,26.54731559753418
2026-02-27,26.41766929626465
2026-03-02,26.447587966918945
2026-03-03,26.17832374572754
2026-03-04,26.36780548095703
2026-03-05,26.218215942382812
2026-03-06,25.839252471923828
2026-03-09,26.078598022460938
2026-03-10,26.018762588500977
2026-03-11,25.988842010498047
2026-03-12,25.5799617767334
2026-03-13,25.43037223815918
2026-03-16,25.68966293334961
2026-03-17,25.789390563964844
2026-03-18,25.420398712158203
2026-03-19,25.360563278198242
2026-03-20,24.981599807739258
2026-03-23,25.28078269958496
2026-03-24,25.201000213623047
2026-03-25,25.3700008392334
2026-03-26,24.93000030517578
2026-03-27,24.5
2026-03-30,24.389999389648438
2026-03-31,25.100000381469727
2026-04-01,25.299999237060547
2026-04-02,25.329999923706055
2026-04-06,25.440000534057617
2026-04-07,25.469999313354492
2026-04-08,26.1200008392334
2026-04-09,26.25
2026-04-10,26.229999542236328
2026-04-13,26.510000228881836
2026-04-14,26.81999969482422
2026-04-15,27.010000228881836
2026-04-16,27.09000015258789
2026-04-17,27.43000030517578
