Date,VXUS
2025-01-02,56.845149993896484
2025-01-03,57.14469528198242
2025-01-06,57.58917236328125
2025-01-07,57.32828903198242
2025-01-08,57.20267105102539
2025-01-10,56.26539611816406
2025-01-13,56.052818298339844
2025-01-14,56.362022399902344
2025-01-15,57.028743743896484
2025-01-16,57.21233367919922
2025-01-17,57.492549896240234
2025-01-21,58.4781379699707
2025-01-22,58.35252380371094
2025-01-23,58.7293586730957
2025-01-24,59.01924514770508
2025-01-27,58.671390533447266
2025-01-28,58.73902893066406
2025-01-29,58.748687744140625
2025-01-30,59.45405578613281
2025-01-31,58.8646354675293
2025-02-03,58.27522277832031
2025-02-04,59.01924514770508
2025-02-05,59.40574264526367
2025-02-06,59.6666374206543
2025-02-07,59.280128479003906
2025-02-10,59.75360107421875
2025-02-11,59.85988998413086
2025-02-12,60.024147033691406
2025-02-13,60.67155075073242
2025-02-14,60.787498474121094
2025-02-18,61.145015716552734
2025-02-19,60.73918533325195
2025-02-20,61.10636901855469
2025-02-21,60.710205078125
2025-02-24,60.41065979003906
2025-02-25,60.74884796142578
2025-02-26,60.93244171142578
2025-02-27,60.12078094482422
2025-02-28,59.95651626586914
2025-03-03,60.15943145751953
2025-03-04,60.188419342041016
2025-03-05,61.69578552246094
2025-03-06,61.20299530029297
2025-03-07,61.72478103637695
2025-03-10,60.323699951171875
2025-03-11,60.2753791809082
2025-03-12,60.69087219238281
2025-03-13,60.323699951171875
2025-03-14,61.396244049072266
2025-03-17,62.198246002197266
2025-03-18,62.120941162109375
2025-03-19,62.28520584106445
2025-03-20,61.80207061767578
2025-03-21,61.502601623535156
2025-03-24,61.599525451660156
2025-03-25,61.803043365478516
2025-03-26,61.16340255737305
2025-03-27,61.2990837097168
2025-03-28,60.5819091796875
2025-03-31,60.18455505371094
2025-04-01,60.3589973449707
2025-04-02,60.514068603515625
2025-04-03,59.3026237487793
2025-04-04,55.677982330322266
2025-04-07,54.16609573364258
2025-04-08,53.8268928527832
2025-04-09,57.66475296020508
2025-04-10,56.62775421142578
2025-04-11,58.17839813232422
2025-04-14,58.81804275512695
2025-04-15,59.13786697387695
2025-04-16,58.827735900878906
2025-04-17,59.428611755371094
2025-04-21,59.215396881103516
2025-04-22,60.310543060302734
2025-04-23,60.5819091796875
2025-04-24,61.35723114013672
2025-04-25,61.40568923950195
2025-04-28,61.7642822265625
2025-04-29,61.95811080932617
2025-04-30,61.8902702331543
2025-05-01,61.73520278930664
2025-05-02,63.0241813659668
2025-05-05,63.25677490234375
2025-05-06,63.15017318725586
2025-05-07,62.78189468383789
2025-05-08,62.61714172363281
2025-05-09,62.96603012084961
2025-05-12,63.58629608154297
2025-05-13,63.71227264404297
2025-05-14,63.663822174072266
2025-05-15,64.16778564453125
2025-05-16,64.24531555175781
2025-05-19,64.68142700195312
2025-05-20,64.88495635986328
2025-05-21,64.58451843261719
2025-05-22,64.47791290283203
2025-05-23,64.69113159179688
2025-05-27,65.32107543945312
2025-05-28,64.75896453857422
2025-05-29,65.04002380371094
2025-05-30,64.87525939941406
2025-06-02,65.54398345947266
2025-06-03,65.22416687011719
2025-06-04,65.65058898925781
2025-06-05,65.7378158569336
2025-06-06,65.91226959228516
2025-06-09,66.06732177734375
2025-06-10,66.30960845947266
2025-06-11,66.36776733398438
2025-06-12,66.73604583740234
2025-06-13,65.84442901611328
2025-06-16,66.2805404663086
2025-06-17,65.4664535522461
2025-06-18,65.54398345947266
2025-06-20,65.02174377441406
2025-06-23,65.51958465576172
2025-06-24,66.5152587890625
2025-06-25,66.33954620361328
2025-06-26,66.99357604980469
2025-06-27,67.26689910888672
2025-06-30,67.4426040649414
2025-07-01,67.46212768554688
2025-07-02,67.67688751220703
2025-07-03,67.83306884765625
2025-07-07,66.99357604980469
2025-07-08,67.42308807373047
2025-07-09,67.72569274902344
2025-07-10,67.82331085205078
2025-07-11,67.3547592163086
2025-07-14,67.42308807373047
2025-07-15,67.09120178222656
2025-07-16,67.38404083251953
2025-07-17,67.62808227539062
2025-07-18,67.46212768554688
2025-07-21,67.87211608886719
2025-07-22,68.15519714355469
2025-07-23,69.37539672851562
2025-07-24,68.9068374633789
2025-07-25,68.79946899414062
2025-07-28,67.91116333007812
2025-07-29,67.87211608886719
2025-07-30,67.38404083251953
2025-07-31,66.83739471435547
2025-08-01,66.61287689208984
2025-08-04,67.43284606933594
2025-08-05,67.60855865478516
2025-08-06,68.04782104492188
2025-08-07,68.53589630126953
2025-08-08,68.76041412353516
2025-08-11,68.54566955566406
2025-08-12,69.30706787109375
2025-08-13,69.75609588623047
2025-08-14,69.4437255859375
2025-08-15,69.75609588623047
2025-08-18,69.85370635986328
2025-08-19,69.66825103759766
2025-08-20,69.75609588623047
2025-08-21,69.49253845214844
2025-08-22,70.6248779296875
2025-08-25,69.94157409667969
2025-08-26,69.90251922607422
2025-08-27,69.6975326538086
2025-08-28,69.9806137084961
2025-08-29,69.66825103759766
2025-09-02,69.18017578125
2025-09-03,69.32658386230469
2025-09-04,69.60967254638672
2025-09-05,70.06846618652344
2025-09-08,70.74201202392578
2025-09-09,70.65416717529297
2025-09-10,70.78106689453125
2025-09-11,71.58150482177734
2025-09-12,71.34722900390625
2025-09-15,71.90364837646484
2025-09-16,71.96220397949219
2025-09-17,71.91339874267578
2025-09-18,71.97197723388672
2025-09-19,71.72673797607422
2025-09-22,72.04063415527344
2025-09-23,71.94254302978516
2025-09-24,71.52074432373047
2025-09-25,71.1087417602539
2025-09-26,71.36378479003906
2025-09-29,71.74635314941406
2025-09-30,72.06025695800781
2025-10-01,72.56053924560547
2025-10-02,72.69786834716797
2025-10-03,73.23739624023438
2025-10-06,73.39434051513672
2025-10-07,72.82539367675781
2025-10-08,73.10986328125
2025-10-09,72.47225189208984
2025-10-10,70.79483795166016
2025-10-13,71.8738784790039
2025-10-14,71.88368225097656
2025-10-15,72.51148986816406
2025-10-16,72.835205078125
2025-10-17,72.7861557006836
2025-10-20,73.50225067138672
2025-10-21,72.80577087402344
2025-10-22,72.86463165283203
2025-10-23,73.28643798828125
2025-10-24,73.52185821533203
2025-10-27,74.08100128173828
2025-10-28,74.07119750976562
2025-10-29,73.84557342529297
2025-10-30,73.38452911376953
2025-10-31,73.20796203613281
2025-11-03,73.41395568847656
2025-11-04,72.44282531738281
2025-11-05,72.93329620361328
2025-11-06,72.64881896972656
2025-11-07,72.7861557006836
2025-11-10,73.69843292236328
2025-11-11,74.09081268310547
2025-11-12,74.37528991699219
2025-11-13,73.56110382080078
2025-11-14,73.50225067138672
2025-11-17,72.5899658203125
2025-11-18,71.95235443115234
2025-11-19,71.76598358154297
2025-11-20,70.814453125
2025-11-21,71.5305404663086
2025-11-24,71.83464050292969
2025-11-25,72.5016860961914
2025-11-26,73.18833923339844
2025-11-28,73.5120620727539
2025-12-01,73.22758483886719
2025-12-02,73.34529876708984
2025-12-03,73.63957977294922
2025-12-04,73.7965316772461
2025-12-05,73.94367218017578
2025-12-08,73.78672790527344
2025-12-09,73.68862915039062
2025-12-10,74.48319244384766
2025-12-11,74.67938232421875
2025-12-12,74.16929626464844
2025-12-15,74.4243392944336
2025-12-16,74.02214813232422
2025-12-17,73.53167724609375
2025-12-18,74.13005065917969
2025-12-19,74.59256744384766
2025-12-22,75.01213073730469
2025-12-23,75.47166442871094
2025-12-24,75.53160095214844
2025-12-26,75.77134704589844
2025-12-29,75.53160095214844
2025-12-30,75.68144226074219
2025-12-31,75.36177825927734
2026-01-02,76.46063232421875
2026-01-05,77.26979064941406
2026-01-06,77.53951263427734
2026-01-07,77.14991760253906
2026-01-08,77.19986724853516
2026-01-09,77.74929809570312
2026-01-12,78.46855163574219
2026-01-13,78.04898071289062
2026-01-14,78.38863372802734
2026-01-15,78.51849365234375
2026-01-16,78.55845642089844
2026-01-20,77.64939880371094
2026-01-21,78.51849365234375
2026-01-22,78.99800109863281
2026-01-23,79.4475326538086
2026-01-26,79.77719116210938
2026-01-27,81.01589965820312
2026-01-28,80.6562728881836
2026-01-29,80.86605834960938
2026-01-30,79.57740020751953
2026-02-02,80.02693176269531
2026-02-03,80.22672271728516
2026-02-04,80.16678619384766
2026-02-05,79.20777893066406
2026-02-06,80.96595764160156
2026-02-09,82.0648193359375
2026-02-10,82.26460266113281
2026-02-11,82.90393829345703
2026-02-12,82.04483032226562
2026-02-13,82.31455993652344
2026-02-17,82.14473724365234
2026-02-18,82.42444610595703
2026-02-19,82.29457092285156
2026-02-20,83.28355407714844
2026-02-23,82.84400939941406
2026-02-24,83.33349609375
2026-02-25,84.11268615722656
2026-02-26,83.87294006347656
2026-02-27,83.72309112548828
2026-03-02,82.31455993652344
2026-03-03,79.47750091552734
2026-03-04,80.2566909790039
2026-03-05,78.63837432861328
2026-03-06,77.89913940429688
2026-03-09,78.86813354492188
2026-03-10,79.03795623779297
2026-03-11,78.95803833007812
2026-03-12,77.3896713256836
2026-03-13,76.6604232788086
2026-03-16,78.18883514404297
2026-03-17,78.52848815917969
2026-03-18,77.1698989868164
2026-03-19,77.06999969482422
2026-03-20,74.70999908447266
2026-03-23,76.58000183105469
2026-03-24,75.94999694824219
2026-03-25,77.08000183105469
2026-03-26,75.19999694824219
2026-03-27,74.69000244140625
2026-03-30,74.62999725341797
2026-03-31,77.11000061035156
2026-04-01,78.01000213623047
2026-04-02,77.4800033569336
2026-04-06,77.97000122070312
2026-04-07,78.0199966430664
2026-04-08,81.2300033569336
2026-04-09,81.06999969482422
2026-04-10,81.2699966430664
2026-04-13,81.88999938964844
2026-04-14,82.80999755859375
2026-04-15,82.6500015258789
2026-04-16,82.62999725341797
2026-04-17,83.75
