Date,SPDW
2025-01-02,32.88039779663086
2025-01-03,33.092838287353516
2025-01-06,33.42116165161133
2025-01-07,33.34390640258789
2025-01-08,33.28596878051758
2025-01-10,32.75486373901367
2025-01-13,32.677608489990234
2025-01-14,32.78383255004883
2025-01-15,33.17974853515625
2025-01-16,33.314937591552734
2025-01-17,33.469444274902344
2025-01-21,34.1357421875
2025-01-22,34.03917694091797
2025-01-23,34.27093505859375
2025-01-24,34.46406555175781
2025-01-27,34.41577911376953
2025-01-28,34.39646530151367
2025-01-29,34.37715530395508
2025-01-30,34.773067474365234
2025-01-31,34.4061279296875
2025-02-03,34.01020812988281
2025-02-04,34.435096740722656
2025-02-05,34.773067474365234
2025-02-06,34.89860534667969
2025-02-07,34.589599609375
2025-02-10,34.83100891113281
2025-02-11,34.99517059326172
2025-02-12,35.04345703125
2025-02-13,35.49730682373047
2025-02-14,35.5069694519043
2025-02-18,35.758033752441406
2025-02-19,35.44902801513672
2025-02-20,35.613189697265625
2025-02-21,35.342803955078125
2025-02-24,35.30418014526367
2025-02-25,35.574562072753906
2025-02-26,35.5842170715332
2025-02-27,35.16898727416992
2025-02-28,35.178646087646484
2025-03-03,35.458683013916016
2025-03-04,35.37177658081055
2025-03-05,36.18292236328125
2025-03-06,35.8546028137207
2025-03-07,36.211891174316406
2025-03-10,35.381431579589844
2025-03-11,35.26555633544922
2025-03-12,35.56490707397461
2025-03-13,35.27520751953125
2025-03-14,35.94150924682617
2025-03-17,36.39536666870117
2025-03-18,36.35673904418945
2025-03-19,36.472618103027344
2025-03-20,36.2215461730957
2025-03-21,36.028419494628906
2025-03-24,36.08635711669922
2025-03-25,36.27948760986328
2025-03-26,35.844940185546875
2025-03-27,35.844940185546875
2025-03-28,35.46833801269531
2025-03-31,35.159332275390625
2025-04-01,35.27520751953125
2025-04-02,35.381431579589844
2025-04-03,34.59925842285156
2025-04-04,32.407230377197266
2025-04-07,31.71196174621582
2025-04-08,31.538143157958984
2025-04-09,33.85570526123047
2025-04-10,33.22803497314453
2025-04-11,34.14540100097656
2025-04-14,34.53165817260742
2025-04-15,34.753761291503906
2025-04-16,34.68616485595703
2025-04-17,35.06277084350586
2025-04-21,34.88895034790039
2025-04-22,35.5842170715332
2025-04-23,35.70009994506836
2025-04-24,36.15394973754883
2025-04-25,36.250518798828125
2025-04-28,36.5015869140625
2025-04-29,36.59815216064453
2025-04-30,36.55952835083008
2025-05-01,36.433990478515625
2025-05-02,37.08097839355469
2025-05-05,37.167884826660156
2025-05-06,37.1485710144043
2025-05-07,37.032691955566406
2025-05-08,36.92647171020508
2025-05-09,37.109947204589844
2025-05-12,37.274105072021484
2025-05-13,37.370670318603516
2025-05-14,37.23548126220703
2025-05-15,37.612083435058594
2025-05-16,37.708648681640625
2025-05-19,37.98868942260742
2025-05-20,38.191471099853516
2025-05-21,37.98868942260742
2025-05-22,37.94040298461914
2025-05-23,38.08525085449219
2025-05-27,38.60670471191406
2025-05-28,38.26872634887695
2025-05-29,38.413570404052734
2025-05-30,38.442543029785156
2025-06-02,38.90605545043945
2025-06-03,38.64533233642578
2025-06-04,38.848114013671875
2025-06-05,38.838462829589844
2025-06-06,38.954341888427734
2025-06-09,38.99296569824219
2025-06-10,39.0509033203125
2025-06-11,39.03158950805664
2025-06-12,39.35025405883789
2025-06-13,38.85777282714844
2025-06-16,39.070213317871094
2025-06-17,38.577735900878906
2025-06-18,38.67430114746094
2025-06-20,38.35563659667969
2025-06-23,38.63263702392578
2025-06-24,39.18270492553711
2025-06-25,38.937137603759766
2025-06-26,39.41844940185547
2025-06-27,39.66401672363281
2025-06-30,39.77206802368164
2025-07-01,39.72294998168945
2025-07-02,39.8604736328125
2025-07-03,39.91940689086914
2025-07-07,39.42827224731445
2025-07-08,39.703304290771484
2025-07-09,39.97834396362305
2025-07-10,40.0078125
2025-07-11,39.66401672363281
2025-07-14,39.713130950927734
2025-07-15,39.29075622558594
2025-07-16,39.497032165527344
2025-07-17,39.605079650878906
2025-07-18,39.50685501098633
2025-07-21,39.74259567260742
2025-07-22,39.94887161254883
2025-07-23,40.842742919921875
2025-07-24,40.557884216308594
2025-07-25,40.4891242980957
2025-07-28,39.909584045410156
2025-07-29,39.87029266357422
2025-07-30,39.605079650878906
2025-07-31,39.2121696472168
2025-08-01,39.09429931640625
2025-08-04,39.65419387817383
2025-08-05,39.693485260009766
2025-08-06,39.997989654541016
2025-08-07,40.27302551269531
2025-08-08,40.469478607177734
2025-08-11,40.302490234375
2025-08-12,40.7838020324707
2025-08-13,40.98025894165039
2025-08-14,40.88203048706055
2025-08-15,41.117774963378906
2025-08-18,41.07848358154297
2025-08-19,40.99007797241211
2025-08-20,41.07848358154297
2025-08-21,40.89185333251953
2025-08-22,41.569618225097656
2025-08-25,41.07848358154297
2025-08-26,41.07848358154297
2025-08-27,41.00972366333008
2025-08-28,41.17670822143555
2025-08-29,40.99990463256836
2025-09-02,40.62664031982422
2025-09-03,40.7248649597168
2025-09-04,40.99007797241211
2025-09-05,41.1865348815918
2025-09-08,41.608909606933594
2025-09-09,41.47139358520508
2025-09-10,41.520503997802734
2025-09-11,41.962528228759766
2025-09-12,41.78571701049805
2025-09-15,42.10004425048828
2025-09-16,42.021461486816406
2025-09-17,41.92323684692383
2025-09-18,42.041107177734375
2025-09-19,41.893768310546875
2025-09-22,42.10004425048828
2025-09-23,42.021461486816406
2025-09-24,41.71696090698242
2025-09-25,41.44192123413086
2025-09-26,41.6874885559082
2025-09-29,41.893768310546875
2025-09-30,42.03128433227539
2025-10-01,42.35543441772461
2025-10-02,42.434017181396484
2025-10-03,42.80727767944336
2025-10-06,42.91532516479492
2025-10-07,42.53224182128906
2025-10-08,42.67958450317383
2025-10-09,42.35543441772461
2025-10-10,41.51068115234375
2025-10-13,41.9428825378418
2025-10-14,42.10004425048828
2025-10-15,42.37508010864258
2025-10-16,42.512596130371094
2025-10-17,42.55188751220703
2025-10-20,42.95461654663086
2025-10-21,42.571533203125
2025-10-22,42.561710357666016
2025-10-23,42.777809143066406
2025-10-24,42.93497085571289
2025-10-27,43.23947525024414
2025-10-28,43.229652404785156
2025-10-29,42.9939079284668
2025-10-30,42.80727767944336
2025-10-31,42.75816345214844
2025-11-03,42.85639190673828
2025-11-04,42.2964973449707
2025-11-05,42.55188751220703
2025-11-06,42.345611572265625
2025-11-07,42.48312759399414
2025-11-10,43.013553619384766
2025-11-11,43.249298095703125
2025-11-12,43.54397964477539
2025-11-13,43.033199310302734
2025-11-14,42.98408508300781
2025-11-17,42.46348190307617
2025-11-18,42.01163864135742
2025-11-19,41.84465408325195
2025-11-20,41.265113830566406
2025-11-21,41.85447692871094
2025-11-24,41.962528228759766
2025-11-25,42.434017181396484
2025-11-26,42.93497085571289
2025-11-28,43.082313537597656
2025-12-01,42.87603759765625
2025-12-02,43.013553619384766
2025-12-03,43.25912094116211
2025-12-04,43.376991271972656
2025-12-05,43.41628646850586
2025-12-08,43.33769989013672
2025-12-09,43.30823516845703
2025-12-10,43.789546966552734
2025-12-11,43.99582290649414
2025-12-12,43.73060989379883
2025-12-15,43.986000061035156
2025-12-16,43.76007843017578
2025-12-17,43.44575119018555
2025-12-18,43.720787048339844
2025-12-19,43.986000061035156
2025-12-22,44.18000030517578
2025-12-23,44.47999954223633
2025-12-24,44.54999923706055
2025-12-26,44.61000061035156
2025-12-29,44.61000061035156
2025-12-30,44.599998474121094
2025-12-31,44.40999984741211
2026-01-02,44.93000030517578
2026-01-05,45.47999954223633
2026-01-06,45.599998474121094
2026-01-07,45.45000076293945
2026-01-08,45.470001220703125
2026-01-09,45.88999938964844
2026-01-12,46.15999984741211
2026-01-13,45.880001068115234
2026-01-14,46.13999938964844
2026-01-15,46.16999816894531
2026-01-16,46.279998779296875
2026-01-20,45.689998626708984
2026-01-21,46.209999084472656
2026-01-22,46.40999984741211
2026-01-23,46.7400016784668
2026-01-26,46.91999816894531
2026-01-27,47.68000030517578
2026-01-28,47.34000015258789
2026-01-29,47.63999938964844
2026-01-30,46.97999954223633
2026-02-02,47.2400016784668
2026-02-03,47.400001525878906
2026-02-04,47.45000076293945
2026-02-05,46.79999923706055
2026-02-06,47.84000015258789
2026-02-09,48.560001373291016
2026-02-10,48.70000076293945
2026-02-11,49.08000183105469
2026-02-12,48.650001525878906
2026-02-13,48.81999969482422
2026-02-17,48.709999084472656
2026-02-18,48.86000061035156
2026-02-19,48.86000061035156
2026-02-20,49.369998931884766
2026-02-23,49.119998931884766
2026-02-24,49.349998474121094
2026-02-25,49.869998931884766
2026-02-26,49.959999084472656
2026-02-27,49.869998931884766
2026-03-02,49.060001373291016
2026-03-03,47.380001068115234
2026-03-04,47.88999938964844
2026-03-05,46.79999923706055
2026-03-06,46.400001525878906
2026-03-09,46.84000015258789
2026-03-10,46.95000076293945
2026-03-11,46.84000015258789
2026-03-12,45.939998626708984
2026-03-13,45.40999984741211
2026-03-16,46.349998474121094
2026-03-17,46.529998779296875
2026-03-18,45.75
2026-03-19,45.650001525878906
2026-03-20,44.22999954223633
2026-03-23,45.400001525878906
2026-03-24,45.040000915527344
2026-03-25,45.619998931884766
2026-03-26,44.560001373291016
2026-03-27,44.27000045776367
2026-03-30,44.189998626708984
2026-03-31,45.650001525878906
2026-04-01,46.40999984741211
2026-04-02,46.040000915527344
2026-04-06,46.38999938964844
2026-04-07,46.36000061035156
2026-04-08,48.2599983215332
2026-04-09,48.09000015258789
2026-04-10,48.189998626708984
2026-04-13,48.529998779296875
2026-04-14,49.040000915527344
2026-04-15,48.880001068115234
2026-04-16,48.849998474121094
2026-04-17,49.529998779296875
