Date,VCIT
2025-01-03,75.58560180664062
2025-01-06,75.51959228515625
2025-01-07,75.26492309570312
2025-01-08,75.3215103149414
2025-01-10,74.87821197509766
2025-01-13,74.67073059082031
2025-01-14,74.74617004394531
2025-01-15,75.45355987548828
2025-01-16,75.63275909423828
2025-01-17,75.67049407958984
2025-01-21,75.98172760009766
2025-01-22,75.76481628417969
2025-01-23,75.73651885986328
2025-01-24,75.84968566894531
2025-01-27,76.25525665283203
2025-01-28,76.22696685791016
2025-01-29,76.17980194091797
2025-01-30,76.33070373535156
2025-01-31,76.20808410644531
2025-02-03,76.20148468017578
2025-02-04,76.36243438720703
2025-02-05,76.73169708251953
2025-02-06,76.5991439819336
2025-02-07,76.35296630859375
2025-02-10,76.40977478027344
2025-02-11,76.29615783691406
2025-02-12,75.95529174804688
2025-02-13,76.39083099365234
2025-02-14,76.6749038696289
2025-02-18,76.4287109375
2025-02-19,76.51392364501953
2025-02-20,76.64647674560547
2025-02-21,76.89265441894531
2025-02-24,77.0157470703125
2025-02-25,77.44181823730469
2025-02-26,77.55545043945312
2025-02-27,77.4039535522461
2025-02-28,77.67853546142578
2025-03-03,77.83721923828125
2025-03-04,77.75169372558594
2025-03-05,77.48565673828125
2025-03-06,77.35262298583984
2025-03-07,77.27662658691406
2025-03-10,77.51415252685547
2025-03-11,77.12460327148438
2025-03-12,76.9155502319336
2025-03-13,77.11510467529297
2025-03-14,77.048583984375
2025-03-17,77.13410186767578
2025-03-18,77.28611755371094
2025-03-19,77.62818908691406
2025-03-20,77.59967803955078
2025-03-21,77.57115936279297
2025-03-24,77.28611755371094
2025-03-25,77.40966033935547
2025-03-26,77.22911071777344
2025-03-27,77.19110107421875
2025-03-28,77.59967803955078
2025-03-31,77.6851806640625
2025-04-01,77.86546325683594
2025-04-02,77.96086120605469
2025-04-03,78.22795104980469
2025-04-04,78.0180892944336
2025-04-07,76.8829574584961
2025-04-08,76.22478485107422
2025-04-09,76.95928955078125
2025-04-10,76.14849090576172
2025-04-11,75.89093017578125
2025-04-14,76.36787414550781
2025-04-15,76.70173645019531
2025-04-16,76.9974365234375
2025-04-17,77.01651763916016
2025-04-21,76.5109634399414
2025-04-22,76.62541961669922
2025-04-23,76.78758239746094
2025-04-24,77.3980712890625
2025-04-25,77.73192596435547
2025-04-28,77.91316986083984
2025-04-29,78.05624389648438
2025-04-30,78.00855255126953
2025-05-01,77.72607421875
2025-05-02,77.5154037475586
2025-05-05,77.47709655761719
2025-05-06,77.6015853881836
2025-05-07,77.75479125976562
2025-05-08,77.44837188720703
2025-05-09,77.43880462646484
2025-05-12,77.36219787597656
2025-05-13,77.44837188720703
2025-05-14,77.16110229492188
2025-05-15,77.6590347290039
2025-05-16,77.74522399902344
2025-05-19,77.79309844970703
2025-05-20,77.72607421875
2025-05-21,77.1036376953125
2025-05-22,77.38133239746094
2025-05-23,77.4866714477539
2025-05-27,77.91758728027344
2025-05-28,77.76437377929688
2025-05-29,78.0324935913086
2025-05-30,78.25273132324219
2025-06-02,78.11620330810547
2025-06-03,78.13544464111328
2025-06-04,78.5680923461914
2025-06-05,78.26043701171875
2025-06-06,77.90470123291016
2025-06-09,78.07774353027344
2025-06-10,78.19312286376953
2025-06-11,78.47193145751953
2025-06-12,78.75074768066406
2025-06-13,78.41425323486328
2025-06-16,78.37579345703125
2025-06-17,78.55847930908203
2025-06-18,78.61614990234375
2025-06-20,78.73151397705078
2025-06-23,78.9526596069336
2025-06-24,79.26992797851562
2025-06-25,79.23147583007812
2025-06-26,79.48143768310547
2025-06-27,79.40451049804688
2025-06-30,79.72179412841797
2025-07-01,79.71309661865234
2025-07-02,79.70346069335938
2025-07-03,79.56835174560547
2025-07-07,79.31739807128906
2025-07-08,79.10505676269531
2025-07-09,79.4428482055664
2025-07-10,79.4428482055664
2025-07-11,79.1629638671875
2025-07-14,79.14366912841797
2025-07-15,78.90237426757812
2025-07-16,79.11471557617188
2025-07-17,79.20156860351562
2025-07-18,79.38494873046875
2025-07-21,79.61659240722656
2025-07-22,79.76136779785156
2025-07-23,79.65520477294922
2025-07-24,79.5586929321289
2025-07-25,79.75170135498047
2025-07-28,79.62625122070312
2025-07-29,79.92545318603516
2025-07-30,79.79031372070312
2025-07-31,79.79996490478516
2025-08-01,80.47935485839844
2025-08-04,80.60535430908203
2025-08-05,80.56658172607422
2025-08-06,80.59565734863281
2025-08-07,80.52783203125
2025-08-08,80.32429504394531
2025-08-11,80.38243865966797
2025-08-12,80.45996856689453
2025-08-13,80.76042175292969
2025-08-14,80.5569076538086
2025-08-15,80.49874877929688
2025-08-18,80.4018325805664
2025-08-19,80.51814270019531
2025-08-20,80.54720306396484
2025-08-21,80.30492401123047
2025-08-22,80.80887603759766
2025-08-25,80.66350555419922
2025-08-26,80.78948974609375
2025-08-27,80.88642120361328
2025-08-28,80.95425415039062
2025-08-29,80.84764862060547
2025-09-02,80.66084289550781
2025-09-03,80.95272827148438
2025-09-04,81.40030670166016
2025-09-05,81.72139739990234
2025-09-08,81.8770751953125
2025-09-09,81.77977752685547
2025-09-10,81.96464538574219
2025-09-11,82.2078857421875
2025-09-12,82.06193542480469
2025-09-15,82.25653839111328
2025-09-16,82.2468032836914
2025-09-17,82.09111785888672
2025-09-18,82.02301788330078
2025-09-19,82.01329040527344
2025-09-22,81.8770751953125
2025-09-23,82.01329040527344
2025-09-24,81.77977752685547
2025-09-25,81.59490966796875
2025-09-26,81.66300964355469
2025-09-29,81.83815002441406
2025-09-30,81.83815002441406
2025-10-01,82.11750030517578
2025-10-02,82.2054214477539
2025-10-03,82.10773468017578
2025-10-06,81.94168090820312
2025-10-07,82.04912567138672
2025-10-08,81.95146179199219
2025-10-09,81.82447814941406
2025-10-10,81.99051666259766
2025-10-13,82.2249526977539
2025-10-14,82.37146759033203
2025-10-15,82.42029571533203
2025-10-16,82.62542724609375
2025-10-17,82.50821685791016
2025-10-20,82.63520050048828
2025-10-21,82.68403625488281
2025-10-22,82.70357513427734
2025-10-23,82.63520050048828
2025-10-24,82.7914810180664
2025-10-27,82.85008239746094
2025-10-28,82.8403091430664
2025-10-29,82.43983459472656
2025-10-30,82.2054214477539
2025-10-31,82.09796905517578
2025-11-03,81.97440338134766
2025-11-04,82.03324890136719
2025-11-05,81.83710479736328
2025-11-06,82.17053985595703
2025-11-07,82.13130950927734
2025-11-10,82.11170196533203
2025-11-11,82.4255142211914
2025-11-12,82.3078384399414
2025-11-13,82.082275390625
2025-11-14,81.94498443603516
2025-11-17,81.94498443603516
2025-11-18,82.0430679321289
2025-11-19,82.01362609863281
2025-11-20,82.11170196533203
2025-11-21,82.4059066772461
2025-11-24,82.6118392944336
2025-11-25,82.82759094238281
2025-11-26,82.9844970703125
2025-11-28,82.91585540771484
2025-12-01,82.63233184814453
2025-12-02,82.69139862060547
2025-12-03,82.86860656738281
2025-12-04,82.71109008789062
2025-12-05,82.63233184814453
2025-12-08,82.51420593261719
2025-12-09,82.39607238769531
2025-12-10,82.70124816894531
2025-12-11,82.70124816894531
2025-12-12,82.38623046875
2025-12-15,82.48468017578125
2025-12-16,82.6028060913086
2025-12-17,82.5732650756836
2025-12-18,82.80653381347656
2025-12-19,82.66815948486328
2025-12-22,82.64839172363281
2025-12-23,82.64839172363281
2025-12-24,82.92514038085938
2025-12-26,82.99432373046875
2025-12-29,83.08326721191406
2025-12-30,83.01408386230469
2025-12-31,82.7768783569336
2026-01-02,82.7669906616211
2026-01-05,82.94490814208984
2026-01-06,82.96466827392578
2026-01-07,82.97455596923828
2026-01-08,82.80653381347656
2026-01-09,82.93502044677734
2026-01-12,82.85595703125
2026-01-13,83.02397155761719
2026-01-14,83.12281036376953
2026-01-15,82.99432373046875
2026-01-16,82.80653381347656
2026-01-20,82.51001739501953
2026-01-21,82.836181640625
2026-01-22,82.85595703125
2026-01-23,82.91525268554688
2026-01-26,82.99432373046875
2026-01-27,82.98443603515625
2026-01-28,82.93502044677734
2026-01-29,82.98443603515625
2026-01-30,82.97455596923828
2026-02-02,82.87532043457031
2026-02-03,82.89517211914062
2026-02-04,82.86540985107422
2026-02-05,83.1928482055664
2026-02-06,83.22262573242188
2026-02-09,83.25239562988281
2026-02-10,83.38138580322266
2026-02-11,83.31192779541016
2026-02-12,83.5699234008789
2026-02-13,83.83784484863281
2026-02-17,83.87753295898438
2026-02-18,83.80807495117188
2026-02-19,83.86760711669922
2026-02-20,83.887451171875
2026-02-23,84.05614471435547
2026-02-24,83.97675323486328
2026-02-25,83.93706512451172
2026-02-26,84.02637481689453
2026-02-27,84.06607055664062
2026-03-02,83.79022216796875
2026-03-03,83.75038146972656
2026-03-04,83.74042510986328
2026-03-05,83.49146270751953
2026-03-06,83.28233337402344
2026-03-09,83.59105682373047
2026-03-10,83.2524642944336
2026-03-11,82.83421325683594
2026-03-12,82.34625244140625
2026-03-13,82.11720275878906
2026-03-16,82.44583129882812
2026-03-17,82.83421325683594
2026-03-18,82.36616516113281
2026-03-19,82.58525085449219
2026-03-20,81.8084945678711
2026-03-23,82.20683288574219
2026-03-24,82.04749298095703
2026-03-25,82.27654266357422
2026-03-26,81.66907501220703
2026-03-27,81.5794448852539
2026-03-30,81.95787048339844
2026-03-31,82.40599822998047
2026-04-01,82.5199966430664
2026-04-02,82.73999786376953
2026-04-06,82.5999984741211
2026-04-07,82.76000213623047
2026-04-08,83.02999877929688
2026-04-09,83.08000183105469
2026-04-10,82.94999694824219
2026-04-13,83.19999694824219
2026-04-14,83.43000030517578
2026-04-15,83.36000061035156
2026-04-16,83.12999725341797
2026-04-17,83.4800033569336
